source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,【Follow法人】外資連2買740億元！加碼台積電逾83億元 華邦電獲3.7萬張奪買超王 - Yahoo股市,https://news.google.com/rss/articles/CBMiywNBVV95cUxPUW9mSE5aZ24xSHcyN2dwN3MzamZ6MWEteEFhQWU3TGk5QmtEakg3bjBSaE8xcDgzY0NNV3hXbHRHRHNhYlhyd1RiV0J4aWw1YVhKdGNQZnNlTHlEdXZTTVMxcXVhVnh4T1lscl9pNmxLc1o1ZmJWWmpROUJNZElmUEJUVFFvNUhNaEYycVlPRnp4Q1UxTkhvZ0JId0ZheGw0dFZzNnlpOFdHWTZGbWkwa2xwaE1ZbFN2YUxuczBJRmlra3lsSDh1Y3k3dldXdFdCcGxMbUs2OFBBS0h2VGlDNTFQS3B1ZlIwSmNQZ1lFWFR6SG9uTXBBSTFrZmZoaEpDVVRxWjRyaVVBYXhoVDI0R0lEQ01kYzE1RHZfUXVxWFQ2RHltTmF0Ty1ZakRfYjJiT2lLZ3d4T0VkWl92X0dmRzR6eVZNRHV4b3FMZzctUXRhX1Zib05vYTVja29EZWkzQXZmM09pXzc4UWlhZ0ZzVXc4ZFh1QjhwS2x5SU9ldEpvNHF3N25sWUtiMVhyVHZCRFBBZjZDTDRVRE5mUEMtbGNiWDhpcDd1WWx1dFA5VUczYmRzYWJGUDE1ZGdoWGpscEIyTFh5ci1pVnc?oc=5,2026-08-11 08:52,台股 今日,positive,0.7,high,"2330,2014",外資連續2天大額買入740億元，加碼台積電83億元，機構看好信號強
Google News,台股才反彈「美股AI天團倒一片」！專家警2大警訊喊：靠自己 - Yahoo股市,https://news.google.com/rss/articles/CBMilwNBVV95cUxPaFV0Q1RoQV9YdW83bWJuREwzNzFHV0hvQmxDaWNXdm1yNUlqN2dralJyZ0lMZ3FrUlB4Qll0ZFRTaGF4QlFReThISURLdVJBM1FIY3gzalYyWmZXMGdnb3A4ZmZJYnJ4aTZrX1hpY184LW1QcS15YWx1TzNlNXlCUTdlOXFHQ015cjB2bkhac3VrWnFOakc4X3B6TjZKc0RRSGc3Q2gxOWlSVFZnZ0E1RXhSVFNWcHlBMmt3bGtuLUoyT2txTGRhcGt3VVBkSVZEaDdPcUYtSmRFb1ZWcWE0ak1FdW0wRGNIaDd3QVJRX3Y0ZlpMVUJzUmd2U2E5UXRkVmlIWnNHLTdWWFFIWFFaWWNCMU5HaDVyaDNFZ2tSdExFZzRqZEExVUVIbkxvNGxiaDZrbnlRZHdYNFR2dHBBemoyRE8wbWNubW9oUHE5TXhIR295V3BheGtSTWcxVXh6TVJoSEEwN0JkNHRtSXZKVkIwNExLeWNlU25lMDF6ZEJ1NklCTFlSa1BTOEM0Y2I1RE1ESUh6cw?oc=5,2026-08-11 06:31,台股 今日,negative,-0.4,high,,美股AI天團大跌存在風險預警，可能牽累台股表現
Google News,【Yahoo早盤】台股震盪一度挫276點 分析師黃宇帆：要大漲待補量 - Yahoo股市,https://news.google.com/rss/articles/CBMikwNBVV95cUxNRDlKN1V4NlY5cXRkR1lFbHlqVE8zSk9xUmRUbHkwd2ZVeVlhcTM5UkpqTi1Yc0ZGczlSN09LWFlkcVNFMVlFLU9LcnhwTWtuX0wzU2Z6MllpNFB4VE0wbVhWRXJfVnlBSWVydzdNdmprTVVyQ2NteF9kRXFRNzhhU195NmZkdGJDUktLbWZuZENUYUFlMlI5dUJfUkc0TS14WFNJR2dTc2VVOS1jdnh0YXl0ZmVaUDdpay1Nc3diS3U5cHBrRTRseTFzMGNQbnRLOUdfRjFCVHo3a3NLdmNEMFZhOUhLMHFEVG5tSjJwbFNBYWdsb19XOWNKNC1hN2h0cGhiTTYxRXBtODF2XzJlYWphbERieWlBRDhjUHJSbFpEd29pX3AyRmY0TnRHczBNYlhibXdWaUE5OVQ1cFdabXZoOTFWdjVSU29DWGF5RU42bEp3MjZXbTVrVUk0M3R2eFFVV3dRRXhaRmpKNW5KYjI0Mk9sd2F3TGQ0TTdkcTN1ZnBGd0tMUjlKcDdYQUFFSE5B?oc=5,2026-08-11 02:09,台股 今日,neutral,0.0,medium,,台股震盪整理，待補量才能確認反彈，屬觀望狀態
Google News,【Hot台股】國巨要拚亮漲停燈？網嗨翻「買入國巨無所畏懼」分析師揭生死線：尚未翻多 - Yahoo股市,https://news.google.com/rss/articles/CBMipwRBVV95cUxNRlpuVkc4QVRES3BheXJja0c5Z3A2MlRKckVFRVZRLXJEVHJCVEx6dTZiQTlTZVhPU2hfMEpWcVE1NmdxdC1pYnZ1VC1mTXg1cmMxaUtFRXZ1T1NWb3hWb2lla2xUa29obm9xMFFqbDdNSlowZ1NnVXoyVGxUbDlta1ZnczVGRURzSWNORkQtbUFGQkhCbGN1enNHOVJjNHU1d3Z4VzdTZ2d3V3hFVTd3RWFtVHNQY1JvZzItZzJfRFVhRkxvRFJGeEx4NG4tVHAyNFg4VnczVk5RQ1BDRndhTFJLOVpkZEpKN0NXM1pmclpidm1qR1VjRnFEVGU0OXc4eXBJZGdXSGM4RWlPdGNmbE11MjJYYTRaNWhGZmhsOGRSaUx4cnBKeW5mVTBRYTVfMlhhaUtWeEJYZ2ZsbjRPQ2kyZ3FLank5S3pEUjVQQTI1d1FWUjcxNW5MYmtoZExfREhjaTkyRTE0RlAzX1ZVeVlzWmlNWXpIMWgxT3RCQ2duNjl6VUQ0RVpyaFVOdS1aWU92QnQ0dHg1bGdmXzhpbkcxT0JVSzdtVmJmSFZWdDlHbFNKUFlGd3NNc0hjV3MxbHVzeUN3b3lOU1NRb2lxT0YyM1BxU1ZVZTByNFJQUlpLWnRHNU9SMHZwT3B2SDc4Nld1bUV3ZDlESHhDcS1KSHpLTklQdTctYjVHNXlWSUxkbmw5dFphdHVkTGx0ZHhpSENSb2VTQQ?oc=5,2026-08-11 03:52,台股 今日,neutral,0.1,medium,2327,國巨短線火熱但分析師認為尚未翻多，技術面仍在確認
Google News,哲哲1億元押0050狂賺！喊台股今年破5萬 - Yahoo新聞,https://news.google.com/rss/articles/CBMijwJBVV95cUxQTmUwWlpOSzJCY0ZhejdmOEw4aTNkTzZ3TlZ4bXM0WVhGTFNjMXc2bndqWUcxZWRJSEVRemVFbTBQNGVFWU4zbkJ2SzVBS1J3TUUwLTF5SmctVmgxSGhhZ0dUeWhhNElYV3gyNHAwdFlRZkZiRENVdHFFODhzQkRjTWpwNnY0Q1IwY0RuZUtVcmw1SGlIYVprZTJaVmFSUjdCZW1XLU5hMkhTY1FraVplclBadVpkMmJJcXc5OFJSbUVLWTUwblJZUDFOTGk0MHpvTnhoUklxVEpjbFhoWHRlX01DSmZrOU1PMWZRM3V0b1ZtQlEyaXF0U0NPeXJ5Z20tQzNsdXNNSW0xTHZtbnZ3?oc=5,2026-08-11 02:31,台股 今日,positive,0.5,medium,,大戶看好台股年底上5萬，市場信心回溫
Google News,不只爭首富！川湖市值擠台股前18強 飆上1.19兆元逼宮國巨 - Yahoo股市,https://news.google.com/rss/articles/CBMi9wJBVV95cUxPNFpwMEd3NlM0VENHbFY5OHNRa3BiSExwd3BwNWlDNjkwX1hWeS1nNF9iMmVZd3NJVklBcnhLVjE0ZWo2NXZFWHNmb2taV2wxSHJCbEhnOF9Edlh1djFKRFlBMFl2S0JaeVRLZXpDdDhON3hMUVVzUHVNbldabXk0Y1NDSGp2c25xTElHZkEyTExwbmFGaFhZUGVNQnE4VXZPMFZqWHlKUUxma25HalB6V2R1alh0SWo3Vk5kelM4UEpOR1VFTzFhd1ZNbDBmNjN2dDhpQS00X0tXVzV6MlMyQlZyQWhDQnBBNU9fN0FDaEY4TDlsbE5pRzFxQlBzdTdhcDlGQy1HUmRzbVRWSXZDS2JfSUdJNkZDZ1hhRkFLUElSWXJ6bWJRQUR5YWdLdnp5VUMtTjhKWXpnT3B3VHZ1TFNUNnd4Y0JuV2RxMzVTX2xwbEIxV0c4MFhDeG9PWXZoVHEyV0p4a2hTengwVk1kRjlPdmtJQjA?oc=5,2026-08-11 03:18,台股 今日,positive,0.6,medium,2059,川湖市值飆升逼近1.19兆元，挤進前18強創新高
Google News,三大法人砸281億齊入場！台股站穩4萬5大關 股民笑：大媽留小兒山頂洗碗 - Yahoo股市,https://news.google.com/rss/articles/CBMitgNBVV95cUxOM1JvcmZRUmtrTDE1UUpFaHg3WnVXQURXeGI3WnhXdHE5b3huZVA1ZXRRUUVXSXd3c1NIb2ZtYVItV2FiVEZwb2hlaW5UUFowWmUyRWJSRGw0MlBCQUJIekpXNlFKNWY3U3VfUl8tbU1aWkRNS3poVFEwTDB0cDhVRjV2aDRXbnNvRmJGNWxJZlhYdzBWMk1XZndNT3A2WmlMVU5ZN3F4c2tjN1p5ZFlIaFNDVkpCZFg0eFpYNDA2eHdKRHc5TFByLXEySlN5RWhOVEU2Rm1BaERJUUZ3X3g0NEItcDJYOTRIVXpMNkxXaURSV2NpLU1HSURPMkVCQXp4N0pKUlBJNS1lVXVyU3RXMEVMRUt1Sk1XZVBIOVNQYlhia21nNlJZQnIyS1BzY084ZVE0MVNQVDBWOW9uOWVUNm9QaG9VZk9lZ21ET294MlMtVW9fcnJsdWNDTF9kLVo3amY3dGdpbllpUU5idDhTbk9objNpZWNJYzFfTUFJM3UyTmtpODdQemhrU25hcEx6Y19iZ2YzMjZTcWh2dGl6QjhxSUdHMTg1RWlWbTR6Yzk3UTNGNHc?oc=5,2026-08-11 10:03,台股 今日,positive,0.65,high,,三大法人砸281億齊入場，台股站穩4.5萬大關支撑穩固
Google News,台股翻黑誰在吸金？南亞科獲法人上喊千元目標價奪成交王「這檔被動元件」AI需求爆發、營收年增逾5成逆勢狂飆 - Yahoo股市,https://news.google.com/rss/articles/CBMigAVBVV95cUxQU1pZcmExQ1ZiSzY0NzBfODJNUERZa3hhdVJrNjBFX0VTSjdkMllqUEJ6TVM5YUFON3VLeldjM0E3R0pXYW5FSDVSZ0hjeDBUdzJqRnU4ZElBLTRCYkV3TEd1UTVJTndqWU91LV9qb2F3cDlvVkhWWU43am9taWl5b2doMWUwZkE3V2ZBUkRyUkNfekoyYVJkVENBSENfV19ZOERyT0ZhTm5rZ2JnOFdWbnAwck9OOVVwU0ZYdl9sNE1KUDVDdTNsRDhpODdvZ2hqTXdXR2ZkZDFVUDlyaFhkOFc1UjZYODVaQzJJNS1qaGtxaTZvNXZ2MGhkVElOYVJxMk1nOTlDR0p5dUJHXzBVbXBmaGpUY2RiQnR0bUVVcUJ2ZDNZNjR1VGpmRkhKRm01TmsyVE16WmtOX1NDN28zS1dMdEdqVkdJVWx0NTRiOS1uOHpOem1GbDZXMVpBSk1zS2ppcklDbU96dExweGRxRm9abnpSZ0E5dlNHdjVCeHh1b2NPeDBFWTViQmk4Z1lTZW5aWW12SXVUY2dFQ2VwendnblNIb1VSam15bndUUm95bDhEQ1gyR1RYWGV1cTFnNWRfQU83ekYtRVhNdDV4dlhISGFiUEpBcFV6Vno2SERybmhjU0ZyclNuSFY0cWpxMlFnMWtrekM2QWZzTGRvQTFBUE5uX19Sa0RfT1ZPdDZ5TjItZDI4UWlEcTVVYzFaSVpjSjhmeFpnMFNUTVNaNloxNWhDWF9kUkJRYlZVV2FTYVhNR2pyUGxmWi1oQjg2OHZ5Z29QUzNJR01TVVI5SXBfY2F6bVlQWHFSc2tqMnpaZ3ZVSUtYOXVZdFFEa0tj?oc=5,2026-08-11 03:33,台股 今日,positive,0.75,high,2402,南亞科法人目標價上調至千元，AI需求爆發營收年增逾5成
Google News,《台股盤後》開低走高、收漲191點，站上45K-新聞內容-基金 - MoneyDJ,https://news.google.com/rss/articles/CBMikAFBVV95cUxOa25zaURwOGk0WFlPWktsYXlUdjZiNmYwSHJwUENuWjVGQm9xMFRGNlA4YmxjSGdET1lVaVBHR0JnWURROWx3alROQVcxdjFkRFp5Ulc4Yl8xVDhJNDBqNVo2TTF2NkFBSEFPaUV4bThTc0dPVGNKZVdBY0dfUDdzQVZoanBOMkIxMlpaNmV1eVI?oc=5,2026-08-11 07:45,台股 今日,positive,0.5,high,,台股開低走高收漲191點突破4.5萬關卡，走勢向上
Google News,今日台股》權值股帶頭走高！台積電收2395元 台股開低走高收漲191點 - 卡優新聞網,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBqXzFQS0RwLU56bHRmalBKelpkN0d1blFZeTBWSzVjT2JqTlZlVGtVR2hVaVROZ0VUS2Zqdno3ZE5RYTRjbUFpT2U5WWx5dzFtckhNR08tZlBFc1RD?oc=5,2026-08-11 05:55,台股 今日,positive,0.6,high,2330,台積電領漲權值股，收2395元帶動台股反彈收高
