source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,台股多空拉扯下跌600點 法人：AI強勁需求是底氣 聚焦半導體展概念股 - Yahoo股市,https://news.google.com/rss/articles/CBMiqgNBVV95cUxPMEVZUGlPWGpPcklXZFFVSVFXY2c2VUVXY2lxYVliLUxORjJTVWZqQjJRUE85SFluSWxYSHgtWHl1ejNiRXMyMnBoclVVdFBCWWZhNVEycHA4Qm1URnBrbm85aUd2RzdGMmwyS1IxTFlPQjhvemI0ZVh3OHZzNk9Cdk5Cd2szNE5CdDFscllYWXJTaF9XMTJnel82Z29PT2t0d2stc0JtN08yOTcyODZZc1Itc2xldWEzZWtnNnAyWmMyb2p5Y2taaUhKZl9UYjcxSzVFQ0lmbDJ2NkhLdjcxdFphS3dBNGZFM3pxV0t5WDRJYUt4VW9pWDRVaFNmT1czMElVRHZfYXowTWtkSTF2aHhUc2dIWWlJUUdfN0NnMVU3Y1NlanhwMUZBOFRySUUzS0dBOEhJaU9URWZtQkpaQllOd2ZYZVQxUlJncGFLRVVsTmw5d2p6MkNnTFFyemxGRFJXMzZ2LVlSX0lIUVJUWjVXLWhhMXNqOEltYkNialdwRnR3T0xsWTNrcFlDMGgzRjU4LWJBS09Uel9mSjNpMWF2cDBha052X2c?oc=5,2026-09-02 02:58,半導體 台股,neutral,-0.05,high,,台股下跌但法人看好AI需求，短期多空拉扯
Google News,〈焦點股〉法人連買挹注+半導體展加溫 光聖、光環聯袂發光登漲停 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5MQlN1bWtDUkFNNlR2YVpCelZZQUVwcjJPOG1TNjJHRF9yNE1icXBqbm5QN0JCLWNxNDBZZXA5bml5eHZhMkY2NUwtZjY3OW8?oc=5,2026-09-02 05:23,半導體 台股,positive,0.75,medium,,法人連買且個股涨停，但公司名稱代碼未明確標示
Google News,美伊再開戰拖累台股！半導體展點火設備股 蔚華科、精測、均華飆漲停 - UDN,https://news.google.com/rss/articles/CBMiUEFVX3lxTFB6Nk4wX3IxRzdyZFgtajJMel9CV3BkcWM2NXIycEVoZDdkTXEwSWJJZElyQkFiaFhrdXdWSjdfYjZMLTY5dll4bGRHT2JzWWdr0gFWQVVfeXFMT0dSb2hHbXNxN1ZMelItZkpYYWFFZUtyZF9NOWtFUm9xdjZQSmtiaVdNRDd3a2V2OGthRDJlWG1zNEZJVDhHcjRMZFprdFRJS0RiUW5kTlE?oc=5,2026-09-02 03:03,半導體 台股,positive,0.45,medium,3527,半導體設備股涨停，地緣政治風險為背景干擾
Google News,4萬7關前突變臉！台股急殺650點…記憶體、被動元件輪跌分析師揪「反轉訊號」：這件事恐成大戶出貨舞台- 上市櫃 - 旺得富理財網,https://news.google.com/rss/articles/CBMiakFVX3lxTE5uelQ0Mm1UUTBtcWFlVVpVOHRsbms0SEFlTDYxWXl0dkFMcWZkOWxFWXdZNGxsUFYzbjVLcmVRNzJpYmZDUm04R1BJQkhwRndvVURHQjFxZndqd0xXUVdoc2hjanUzWXAxQ3c?oc=5,2026-09-02 01:58,半導體 台股,negative,-0.75,high,,台股大跌650點，記憶體與被動元件輪跌，疑似大戶出貨信號
Google News,半導體、電子股領跌！台股下跌784點、收46164點 台積電重挫55元 - 太報 TaiSounds,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBKRHZ3bmRLeURWbklrN1JZaExlU2tqZnVHaEp0aVNQTjdxWVZrTmFuaHRDamp4U1htYml3M0tJWTFCbm9LTUQxZ2FxSF9QZ1NoTXIzUlRaOG10dEIy?oc=5,2026-09-02 05:45,半導體 台股,negative,-0.85,high,2330,半導體電子股領跌，台積電重挫影響市場信心
Google News,盤勢分析》外資空單大減 買盤歸隊 - 自由財經,https://news.google.com/rss/articles/CBMiVkFVX3lxTE9WSnhqLXNQaW01eTYzUEwwUGs4X2pGbU84SHBJbWVjRUExWXhhUmUzR3pqS3dZRldpVUNrQmQyaVhHM2IzV0EyMmMwUjhscTZ3Q3hKYXVR0gFbQVVfeXFMTzBhaEU3d1VJci1ZVURCQkcwUXQzbEx2X2RMQTE5OFBfOVV1SERkaEtSenZJQVBYd3F1TWc5T0xSTjlYRndoWWh6UHJCNlRWSGZwSFJlaDZoR3RhYw?oc=5,2026-09-01 21:30,半導體 台股,positive,0.45,high,,外資空單大減、買盤回歸，短期技術面轉正
Google News,AI熱潮點燃「台資美國製造」狂潮：逾1200億美元跨海布局重塑半導體版圖 - CMoney投資網誌,https://news.google.com/rss/articles/CBMijgFBVV95cUxQQWdwQ2tBaDZuaXR0emJ0azY0eHFQUElFWFNTMFFfU1k5VjlLaEhIZlItMnNSZjN1Wi02dDBiZ1FnT0k4VXdmNjlpRHR3ZXdoLXpDTnlNd1JnanhDNGNvaVRzMkNNVkJ3R3luQXUyX2E1SFlTWjNScU5XSmZqNWRxNXBnZk9pcWlOUE85TzhR?oc=5,2026-09-02 07:00,半導體 台股,positive,0.65,high,,AI熱潮帶動台資跨海投資1200億美元規模，產業長期利多
Google News,台股準備重返4萬7！半導體展登場　欣興董座將正面對決 - 鏡新聞,https://news.google.com/rss/articles/CBMiUkFVX3lxTE0wY1dpM1M4aTllS3NLeEFaaUpqSjZFM3NFZEh0emE1X2l2cHdmMXZsYVN6dk83TVRMUGthSWNjWEFkc1NUcnhiY3kzRVd2Z0ZaSFHSAVdBVV95cUxNVVdTQThlZ0I0NHp1eFAwLTY2OWJsX0FpRVpOUkVLeUtjeTF3ekhicmFBNFJwdzNVQ0pvRFlrYXUzWkt4d05COExaYjBPb3VjcTNzRFFSVW8?oc=5,2026-09-01 11:07,半導體 台股,positive,0.55,medium,3037,半導體展登場、欣興董座參與高峰論壇，個股聚焦度提升
Google News,〈SEMICON〉華立：半導體材料調漲10-15% 需求看到2028年底 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE82SjFYcG40VVhuWE9xMzVqaDg0dkgyajJYM3BXWnZKaXVkNFhEa25WaGVLYWU4aGJ4aTlNZjFEWXJvZVBaNUdmUVdzQ0sydFU?oc=5,2026-09-02 07:10,半導體 台股,positive,0.65,medium,,半導體材料漲價10-15%，需求展望至2028年長期向好
Google News,"SEMICON慘淪大型割韭菜現場？台股狂瀉700點、神山失守2,400！背後真正殺機不是美伊戰爭而是「這件事」 - 上市櫃 - 旺得富理財網",https://news.google.com/rss/articles/CBMiakFVX3lxTE54OFJ4cmdBU2hNclE4c2htaC1JT19GS3pKS2E0RE1GODdMWkJDY0RPc2RQMDZpamNKUFNjc1J5S21HeVNDdG42Tnl3dUVzVVY3Mzg3MTFfeFFBSWFRdGFZYnZtRWplcDJyZVE?oc=5,2026-09-02 04:44,半導體 台股,negative,-0.85,high,2330,台股狂跌700點，神山台積電失守2400，短期修正信號明確
Google News,半導體展聚焦矽光子，升息亂流致台股跌逾550點，PCB廠欣興陷洗產地風暴-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxPckJOUnJ3anNueW9nRjFwLVRGYXFlWFktQ1NORUR2NUZXNTJjc0VROE1fNktTVmFrbDhRbFhQZWdDUXdCWEZNOGpzdFMzclJWS1ozNXhDSW5VS0FtRy1MTDNfc3l2c2lkLWtMeHJVc2tqQVBTR0kyMlJEZEpNY2N4eUJn?oc=5,2026-08-31 01:34,半導體 台股,negative,-0.5,high,3037,台股跌逾550點，欣興陷洗產地風暴，產地認證風險浮現
Google News,〈SEMICON〉半導體展高峰論壇有這些廠商參與 AI基建聚焦三大方向 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9LeThhTUE5dm1QcVQxSFdQNGc2NXY1dVk4TmxUYVVFSEJBVVU4ZTREdjB0Uk1GUjJGQXFIWGNabjlUeU5WcFpCOWU5S24tRDg?oc=5,2026-09-02 07:11,半導體 台股,positive,0.2,medium,,半導體展高峰論壇舉辦、AI基建成焦點，業界信息交流
Google News,〈SEMICON〉東台半導體與電子業務占比升至4成 下半年營運優於上半年 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1UZDRWOXgyUUJNZ19QNm1GeUpEZzdMNi04YzBfQzh5ZGZQOFF1UWJDVVN3WllYUGUwSl9lM0MxSXJYME1SYkFRNzFyMEE0Mk0?oc=5,2026-09-02 08:41,半導體 台股,positive,0.65,medium,,東台半導體業務占比升至4成、下半年營運優於上半年的成長預期
Google News,SEMICON 引爆押寶潮！這檔半導體股大秀肌肉亮燈漲停 - 經濟日報,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9icXJPSnNsNWlMaXhneDB4Unk2b1FHQVFQUTB6THFtV1J2b1RCeFE1SEY2aVk5UTNkZDQ2Vm1WM205UUVRTDBTbnFtMXJCRjg0MUtNTWlfb2ZXamvSAWBBVV95cUxPdTYyNG16SWhBUExuLUJ6NFV3eTd1TWJDVmpEMlBINFQ0S1FPZmNKTk9PVWFkdGM5OU1QaEVkVkRQT2QxeTJudUpNNmxfV3lpWVllb1BtVE5ZOHFOeUNjOVk?oc=5,2026-09-01 07:44,半導體 台股,positive,0.7,medium,,半導體股涌現漲停潮，市場押寶半導體展行情
Google News,賴清德：台灣半導體將攜手國際夥伴 共同打造全球韌性供應鏈 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1mbkhpakJ0ZjRmUVZfNWtDR2dXRldvbDN4bFpVZl85MkMwa2tYOEpwRGVjNFh6N1ZBRzByTGdlRldMd1VxSzNxVUJXUG55Mjg?oc=5,2026-09-01 10:26,半導體 台股,positive,0.15,high,,政府推動半導體國際合作打造韌性供應鏈，政策面長期支撐
Google News,〈SEMICON〉台灣半導體別太驕傲 吳田玉：全世界沒有缺台灣不可 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9aNEFVN1BqUGhsMFNPZ2I4MGg2cTVrLWlLU2Y1c3htQ19iOUZsQjJMaGVRYmJhcjFLaGllUmxWd25iWWFvcXExY0RKUjMyUkE?oc=5,2026-08-31 10:14,半導體 台股,negative,-0.3,high,,業界人士警告台灣勿過度自信，暗示競爭及議價風險
Google News,輝達、聯發科深化結盟 大摩三理由看好台灣半導體00891帶量收復季線 - UDN,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1hb0tQclY3NXVYU05EVHBNUS1KOEgyNTNsT2NEMFBJYXFsNUVUZ1VsSk5Rd0ZjUl93VmU4UVFHY2VmbEhVX0lHdEY0QTBOcjdQUU9r0gFYQVVfeXFMTVhzSGRyWkMyT2RiWV8tdFBzeVJJeXFDcEtDcFp3am9YT2JjTVd3dnUzUVZnUzl6YjFleTc2enQwcXcyX1dvM0dGbk1XZUVCTnJ3SGkxaHlPaA?oc=5,2026-09-01 07:15,半導體 台股,positive,0.6,high,2454,輝達與聯發科深化結盟，大摩調升看好評價
Google News,統一晨盤：AI回神、半導體展登場，惟油價及債市干擾，台股震盪盤堅 - 富聯網,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQQTRfZ3NfRXhPM19WNzB0TjNWcEJWUl82a0VQZXEyTFpod0N6T3I4UV9BcWItR3J3M3h3d0g2aW54dlRHcUJHY1c1RnhWczFBQnAycmtDUF82Mlk3MHhvUGRWMnY5OTBud2NZb0lraXJ4QnRjX3E3c3RFdGs1ZkU5ZGhsb3A0M1RV?oc=5,2026-09-02 00:00,半導體 台股,neutral,0.1,high,,AI回神帶動但油價債市施壓，台股整體震盪盤堅
Google News,輝達加持！台股開盤上漲220點 聯發科跳空漲停衝4315元 - TVBS新聞網,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1HNUZCbGRSSmkxMWJtRHh0bzV1MHR3NGN2OHRmN2NIQWlLbUFJQTNnRVBUY2JwNU51dlhUOEJ5STlyYzVxaVVibjR0NmM2UUk?oc=5,2026-09-01 01:04,半導體 台股,positive,0.7,high,2454,輝達加持聯發科跳空漲停，帶動大盤上漲
Google News,半導體展將開展 寒舍樂觀看挹注飯店業Q3動能 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5TYmk2dEc2eXgyVU9QLVBscDlvZVZpMV9ORVdFZEdGa19PUTdiRmZodmxxc0V0dkV5NER0eXhncVlyZm85TVFYM1lqTXowTms?oc=5,2026-09-01 01:55,半導體 台股,positive,0.4,medium,2731,半導體展帶動飯店業Q3營收動能
Google News,AI半導體供應鏈迎投資熱，最新市場規模破1.5兆美元，帶動台積電等台廠佈局-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNRXRCQzhZZE14THdRS2Z1LW5SYnVJTzVMeDlCRGZONG1IdWdYcUpzUk1BaG1LZVpBUGpZRF9KSG5wUnRxeHdVWFV3TTgxMWM2VFdPQTgwOTJFTjl0NEZjZlN3Ni02cmdobloyazZOUXk0Ym9lYXN6Z2JpYWtGWWJDRHZn?oc=5,2026-09-01 06:04,半導體 台股,positive,0.6,high,2330,AI半導體市場規模破1.5兆美元，帶動台積電等台廠投資
Google News,【09/02 產業即時新聞】電子中游-網通 族群盤中震盪走低，AI概念股逆勢突圍引發市場關注 - CMoney投資網誌,https://news.google.com/rss/articles/CBMijgFBVV95cUxOczNEQjJJbXJzbjhGenowYWVRb3I1STgtZlVQOUo1Q2ZCSDJOaGZmR0JBQzJmNWpQSDNOMW9CLUl1VzQ5dU1TWFU4N2NqeVZ6bmJEd3EzNWF6ZXQyRlVqZnFVREI0OWVXczZuRXQydGNyQld2c2VuTHVPVUVrbnFfNU9pbTRtckUyTERYN0tB?oc=5,2026-09-02 01:54,網通 台股,neutral,0.15,medium,,網通族群下跌，AI概念股逆勢上漲
Google News,倉和、九暘、雍智科技再飆漲停！網通股仲琦、互動、安瑞-KY齊亮燈 蔚華科、吉祥全攻頂鎖不住 - FTNN 新聞網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE95WXFYNlhJMFJ1eFNDV1RMZE03RFJfMHpWaS1oY3gtOWNCS2I3ODVYUkNIWGZuakFObHBjRHFlMzFlajZOSnlXTWpHNA?oc=5,2026-09-02 01:50,網通 台股,positive,0.7,medium,,網通族群多檔漲停，展現強勢買氣
Google News,【09/01 產業即時新聞】網通族群盤中強攻，光環、智邦領銜，CPO題材帶動買氣 - CMoney投資網誌,https://news.google.com/rss/articles/CBMijgFBVV95cUxQcU1KR1h1ZVAxSWJvaWs4M2dPaV80RnVlM3VUS1Voc2xtWEU0eDVlYzlZcFBGWlBfS20yZV8wTmdXX2t6TWplOW40OTE2eUxUd2x6QTRZZzd3a1dXWDA3cmtva1M0V0ltRWxwTHFlUHhLRllxUFlQV3lzYUMzMC0xZWoyVE5RYzZLYTBBWEhR?oc=5,2026-09-01 03:53,網通 台股,positive,0.6,medium,"3016,2396",網通族群強攻，CPO題材帶動光環與智邦領銜
