source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,今日漲停股｜被動元件與半導體供應鏈強勢逆勢亮燈，信昌電、光頡、巨有科技爆量攻頂0910｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMisgRBVV95cUxQMm5STThlQmZKd2RGUk04RERzdXRUZVlpclA4WjV6X2JYV1ZVemFNTUdXRGNFUzktNzZGbG9yWEZGQWxnRGlobExHVVJZQXA4OGZ0S3g2UWpqSjFUa2YtT2xpeXZGNi1tMDlGSzJsRFVlWGNuZWVpOFZhYWtWalJCb3ZoZzZ4cXJPTGprT3dua21iT3Q0b0M0Tk5vek5MLVg3UXBDV0pEcG9SQzJfZ21VYXZQcUp5LTdNcldUUnl6RnhrOGx4YkhMb2tXQXlWTTdReml2VmY4UmhiOEIwNGp0R3ltci1wSUtMQ18zZ3pmc293dk5ZYXJGbmJLY3dhVUpvVnM3YU5mS3JmeHZ0Z0h0SUR6MUtmRFNfdzdHQXpKM0dJODAyUEhqZHVQMWhfSUpBLTE4XzROd3J0UzNiX2JPakx6VnVtcm9sQURMNnNwbU45MnNFWUg2SThlRlJ6eV84bFhzdFV2TmU3cFpTQzlmZUhNQmJmQTBwcjBtQ0pNVWRQZUFQbGtKVS1qd2J4TXc2QU5zSUdfZERmTmpLMEx3LWF3VnptdEVoTGpXNkx5RmlCUG9RTl96VjFnNHotZ2JTSVJHSWJrVmxXbVBMdFdqX2dvVXFfbEpDTUFXVlJUZ18xMFRXc0NLa0xlczdvUnVIU19udzAxdjc5dkR4ZFhZcFVFQmlOSnNFOVBRTXl2a3MwSXlCV2F1c3RWX0N4ci01ZXp2QUhtTTNfSnZjWHJoaDdn?oc=5,2026-09-10 07:37,半導體 台股,positive,0.7,medium,"5903,5338",被動元件與半導體供應鏈逆勢強勢，信昌電、光頡等爆量攻頂
Google News,30年美債殖利率飆5%免驚！瑞銀陳敏蘭點名半導體優勢 挺台股最直接受惠AI - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE8tZ2lseVNZdkQyNlN3M3NVZlJMNnZaY1Jxd1BKNVJhemdFVUE1bnluTlMyQktPVTY3YnI0VXA2ZlZCeEpIcWVFNmtVZTl5Rnc?oc=5,2026-09-11 06:23,半導體 台股,positive,0.6,high,,瑞銀分析師看好半導體在AI領域優勢，挺台股最直接受惠
Google News,美通膨陰影壓頂 台股早盤重挫、三大半導體權值股齊跌 - UDN,https://news.google.com/rss/articles/CBMiUEFVX3lxTE92b1lsamVZVWRSbVJlLTZZMWw2Z1NlWUtBb1p1OFEtWkZGUDFmSHZkRW1OY1dPRlVqdFZtbDdZY0JYSWxrYnZyTEc5Q00tUnpa0gFWQVVfeXFMTVB3UmdJQjYyS09sdHdmWVF2TkFPNjA3cnZGOWhoc0J3aUxURzlrOEZZalozUGU0U0VENHp2WmFDdGRlbmFENW5kSGFUZEdZM1FYd1NYLWc?oc=5,2026-09-11 01:43,半導體 台股,negative,-0.7,high,,美國通膨陰影壓頂，台股早盤重挫、半導體權值股齊跌
Google News,費半跳水衝擊台股力守 4 萬 7 關卡，台積電創高營收力抗空軍 - TechNews 科技新報,https://news.google.com/rss/articles/CBMizwFBVV95cUxPMGpxaWtGcGszNWRnZkRZck4tQWNLTUZuNWJTdzEwbzhMUEV5dlA3SGNjX1JVYkxzX0d5aUs2N3Y5cjBWUEY0M1dBNkhScXdtYlNVNWt0b0szSklPaWN2MkMyb1c2OHlTTXFWTklpYTlYOXE3b0JJZ1NGT0ZjTTUzb3NydGJtR0FQT18zZnJIZm9xeHlZNHZod0N1SkhFcHJtMXRONzZQLVlKRm1ma0gwa2huMHBKSzhkSGZHVU5jaWtRS052U1d4NGFtektXYk0?oc=5,2026-09-11 02:06,半導體 台股,negative,-0.3,high,2330,費半跳水衝擊台股守關卡，台積電創高營收提供對沖
Google News,AI、高頻寬記憶體需求超熱！「AMC奈米監測設備廠」同列11檔漲停股 半導體3檔扛住賣壓 - FTNN 新聞網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1hWjF5MnVISlJVWS13bUZ0dkk4MUdVTG5GTzVwV0I3dlIzNXpzMEJ3dTRaZVcxMHVHZXdBU2Jfb29IeXVEQklFR2NHdw?oc=5,2026-09-11 04:10,半導體 台股,positive,0.6,medium,,AI與高頻寬記憶體需求超熱，11檔漲停股、半導體3檔扛住賣壓
Google News,亞洲半導體All In One！「這檔」拿到絕佳好牌 告別盤整準備衝 - 三立新聞,https://news.google.com/rss/articles/CBMiS0FVX3lxTE8zVEtTZnlnUFJua0owUllkUDRDYVYtTmhLcGJZcTEyTUJUYUpnRXduTmQ4LUw1Q3RENDJKbWxMQlF0YkxlZW94TGVEYw?oc=5,2026-09-10 23:04,半導體 台股,positive,0.5,medium,,亞洲半導體個股獲得絕佳好牌，告別盤整準備衝
Google News,半導體人才戰白熱化，記憶體多頭帶動百萬獎金潮，美光在台狂發68個月薪資-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxPUEJvbEFzSW9UWU9NdjA5T1phWDVkN3prOHU1VHRrTFBRamxGQk5JeTZKcml2YUoyTVFsQ05RbG04WEVfMDRSamZFMF9icU93OWI1LUpXZGpGSlpnTVVyemZYVU1zY2NvWjNTeUdNSkNla2x0eHU4YnRLZW5lb2xRSXJR?oc=5,2026-09-11 06:03,半導體 台股,positive,0.4,medium,,半導體與記憶體產業景氣熱絡，人才需求旺盛帶動獎金潮
Google News,台股ETF資金流向重塑！半導體ETF績效翻倍，一拆五機制與最新佈局解析-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQeUNoWGV6MHM4T21fRl9SNDhINE5pOWVkMENMSmhaQ3V5X1FILU5SRk54RndscXR3emJPdGVBeVB5WDl1MkQ5bk5Ed1pZbERBWHRVRS1VNGFGbmtlYmtaQldxWFluVjgxTzg0U012RUdRd2RhbFRmSWw3MjJ6bWdDQldn?oc=5,2026-09-10 12:35,半導體 台股,positive,0.5,medium,,半導體ETF資金流入、績效翻倍，產業強勢信號
Google News,通膨憂慮再起！國際油價飆破百元，台指期重挫800點，半導體類股承壓-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxOR19yWHVEY3dSOEZpREV5RTdGMWFIT3F0cFVQY1dTc0xYbDV0dzU3UGVEc0lRUEMtRTRBZ2FnRVZLdG9jYjYwR3d3RnFOazBUUVhDMGNoS1V6cDZaNXpHNXJjMldsczdaU1pTaG54T0ZadWlZVDVLYWYteVJSMGNVQUhB?oc=5,2026-09-11 01:04,半導體 台股,negative,-0.7,high,,通膨憂慮再起、國際油價飆破百元，台指期重挫800點
Google News,最新ETF資金流轉向！亞洲半導體與高息債券成焦點，這2檔配息率衝破10%-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxOWFk4RnFXLXFZN2pTTE5yUTZYUWRXU2dlTmhvNnduYlFpZVpiZGNsRjl0ZzlfRmk5NVZPYW5RVXRCdDM1VEd2djJRQXl0TWN0YlppaldmWVNROVprUHkxZk0tRFd5MzdGOWtTQ01XSUVxMVRQd2ozRTU3Tm9fbnQ4UG13?oc=5,2026-09-10 20:04,半導體 台股,positive,0.4,medium,,資金轉向亞洲半導體與高息債券，配息率衝破10%
