source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,韓股明起延長交易時間到晚上8點 台股面臨調整討論 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1LVzdXM205ZXIzODZjWl93SVhHbXl2Vlp1Ti02enlBdDdkWmlsM3U2cWUyYjV0dWF0cTNTMktJSjg0NjVkS194emVweUx5N0l6MU9FVUo5YlBxNEx4NUZr0gFkQVVfeXFMUC1VQmhGZ2RkWmRoNTFRTmh4OHVNbk1PcnJXMU9fbmNWa1lEVzAzR3J0XzFGN0tpQXRIcnc3VExqR1VPS1c2b1JDZGQtckxaeTZnV2NrSDhxUW0wakJFdzZBNC1VbQ?oc=5,2026-09-13 12:34,台股 今日,neutral,-0.1,low,,韓股延長交易時間為間接影響，對台股市場影響有限
Google News,外資大舉避險近900億引發台股大跌 755 點，市場聚焦今晚美國 CPI 數據登場， 投本比策略: 光頡、富喬、精材｜ 2026.09.14 #台股 盤前解析｜今天 Shot 這盤｜豐雲學堂直播 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi0AZBVV95cUxQb2NLd290VVRCVVhyV1ZZcUw0djZPVUdsc0RYMElMM05USzJTOTJJYzctNWkwTmdhSVNXQ3RVTGJCX2tEX2ExWC14ekM3djktZkFMbFYtU1B1ak1RdmlqQU5hUXhPSkdTaFNlSElLOXE4OWRRNUlCVlprWFE4cTd5TXJiZTNWQmtFRE5XYkpTTVFfNUJVekdxR0RvelZmeHFXZ1Y3OXNoWUFJdFlhWlBTb0I2Sjd2RzlNXzdXUllickFJcjU0ZkdZbXJwZEdiVXp5TkpCOHlYUllvZmVpeVFnaUlhLUdsVXQwY0FrejVRTlkwMmxrWkNpajhvZFJ3NmNiOUFyQ0IyaEROb0N5SEpvaC1RajlYenJ3MDcxRTM3d0ZmOVJHN3A0NUxGbEdUUFlEY3hTM0JVOUJkeGE5NW81cHlSTGNzYTEtUE14NDd3WThOZEJ0VkZLMDN2MU9PLTUxWEdvc1A3VlAxVWtySXJWMjNhTTZMblF0SDdWNnBxY215YlBYSk5senBEakVVWlFzNkxoQnV4bEN1c3F0a0JlMnU1dEtrMW5ualZ3OEpITHpid2c5cFlNYl9GOVB1NHp6Q3RJbmlhZGMtRzNrS0EwTUNMY1I4OHlMcmFwcU1qaDFVREwtcC0wNVNiMm9WSzdJa3diUHI4eGNOaXFJckNwaHlBY1hLSWQzZGRHMUlyVl9SMmxoZ0JzOTBsV0pSSDdEVVZOSHRULXdEUENYejd5S0MtRkpneTJQb2lURGV6YjdZa3NuemxEbFBHNnhxMXNoT1I3cVhsNy1BNzBnQlctelNxSTJid0xTY1BnYllPOHpOaDI1TXhlVlpvcmNnTlRLalZ5LU4tV19oY1BydlZOenhDRHltN0tEeTJ5VTVtbldicUlqcnlkWEFfTGRqNnRwLXBEOHV5Y0RjTUJfSWQ3VXUzU094QzJabUN3MHZRd1ZJMEtKUnJCaldfZWZ5Xy11WmRzUWVWak5NX3MyX1FwR1pyUUlYZVJDRHJqNUlKMExDRGxCX3hER1VPLXotUEpaZlVIUWpiM00zZUdESlRwQnpiM045YmozaFJsYWJaUEVMVjVhTWpsYXZVM3VLWnpINFV2NjVyNUpVZTFodFRONw?oc=5,2026-09-13 10:17,台股 今日,negative,-0.7,high,"2739,1815,3044",外資大舉避險近900億導致台股大跌755點
Google News,台股開盤漲90.6點 - 經濟日報,https://news.google.com/rss/articles/CBMie0FVX3lxTFBFWFJzNDdvdEYya2lkNFJNa3lBT0Y2MmNQQ0V5NnRLdl9jMkw3OFotX3c2ME9GTUdCLXJ2dDFYUU1rTndpZXFwc2w4cE05NVNEUzFHUThFTGRmNFMxdXBfRjhyY0Z2Qk9memdVbjFBcllNTHFTZHpuNVVlZ9IBX0FVX3lxTE1KYldrUEoyLUJsR1hta2FuelNnWHRjRXNTQ2F1NFJyTE1fLXJoTjFlVTZkaVpuLUhxaDhUMFhtbjlQbE5ORk9zZldTWFlMV1d0VXJVc1NWRnlwS056UzFV?oc=5,2026-09-13 03:56,台股 今日,positive,0.3,medium,,台股開盤上漲90.6點
Google News,今日漲停股｜被動元件、光學與AI供應鏈同步噴出，光頡、聯一光、恩德領軍衝漲停0911｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMihgRBVV95cUxNT2NFcFZqNUVyRHBwTF9FMXBKa0kwLXJuRGtERGI5TElGRUJqQV8xRnJGV2VCUUYzVkEzVTJ2UmMyRGgyN2k1THRPTW43Wm53VDFvMGp4WklWc2R4UU9nR3hmSVFRekR6MHUtYzcwWHh6NV83N05pdmdaTWdIbXlmYjdMY1kzYngyd1NvcUc5MW01VjRGWC1ObnQ1djZHRklCUFRLbHNxZTZzRTUzbTRPYndQSm5UeXI5NVlKX0Y1b1p4Q09vX0NaX0RpaDBLVnpCU2NmdWxIYkJfdDkta0FJbXRnbWRKYXV6RnR6MjlBYTZTZWdzeTFxUldvOGF6bnFLa1F0TV9FZ1FKTU1XOUt0T0JPM3NYdV9la2FoZGdVX3ZXelZQLVh0SkVfTEZINjVFQ1FtQlNlVlhqb2ptbHJnOGdrN2NoblVMaWJoX09tNjFHZnI0N3NWdHlJbVhGdTlhQVBRaGhWa3M4YnpCc3ktRFBFRDZDUVRKdHhFVFJGSGZ1RFY1TUJ5MU84TXdoc0VfUEhUSnpjSXFuRXdCZFIzT0VYcjA2Sm1Ec0RhMG8zMFVKa2pCMWN1UVllUkpEVlFKTmx1Sk80dENobmlyQWdhWXlwOHFyX1ZVWTVnaEJWNU04VmFXbHFLcHU5R3dXckQ2LWdFaU5lcDFLeVZPVjc0bmM4VGIzZw?oc=5,2026-09-13 02:42,台股 今日,positive,0.6,medium,"2739,3380,8416",被動元件、光學與AI供應鏈漲停，光頡、聯一光、恩德領軍
Google News,＜財經週報-AI與電力＞台電估2035年每3度電就有1度給半導體 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBQM2NLRGdLRnVfbFVndjRieVAyZzZQdTQxa19QWXdHZ21hZ0xDVVlvZ05jckg2SF92RG9FTUtQNF9rT0JLQktlTG1wckgzTE9OM3ZpMndsZnczY1JWYmVZ0gFkQVVfeXFMTVpmcWowdGFITjlnYndjZjZwdDg5bmlkOFl0aU5RYUdYVUE4RVFBVnRCdXRyTWVrWDVMZVJOSXpJUFNWY2dfeDJDekpwQThzN29SRXY2SmFrRDJua2gxbDNKQlg0bA?oc=5,2026-09-13 00:40,半導體 AI 台灣,positive,0.4,medium,,台電增加半導體用電配額至2035年每3度電1度供應半導體
Google News,台灣參與聯合國文宣 時報廣場啟動 凸顯對AI與半導體貢獻 - 世界新聞網,https://news.google.com/rss/articles/CBMiYkFVX3lxTE9yaFd2TnBhazJEd0R3UkdKSWhyLUlIaU1Ua0thT1Z4T2J5YlVrdnl4dFppRGx0QTdsTzdTMmdoUVhWakVOUmVfWU45eXNZLTF6cVpkZ2FfOXhSbGFKX25SUDd30gFnQVVfeXFMUDhCNVEtRk1WU0FBUFM0eVFFU0ZhZFRFeGZ4N2VRcDk2R05salBGSFZOX3ZCTlpZNGlmYlJyU1g3dmRWNXhtZ1dmQWpnQXFwODFIYVpCY3hUSTQzd29DMzRBN0VzSUxFcw?oc=5,2026-09-13 06:26,半導體 AI 台灣,positive,0.3,medium,,台灣AI與半導體貢獻獲國際認可，提升產業形象
Google News,三大法人買賣超 – 外資買超(2368)金像電、(2412)中華電，投信買超(1815)富喬、(8996)高力，法人合計賣超1123.73億元 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi1ARBVV95cUxQRGhfNVQwMDFUSWJ2aE1rU2pNU0tLeXRKblBzY0dZVW9VVnFzWFVOUzNDMkhLeEQ4Ni1GTHo5eFR2bUlUZUExeVBVVGY1V0xyVDF6M2xQUkhjRkJFSnNxVHlSVk52U044Yk1fX1hXS2xVall3UzhNWVRtWFBjT0tES1I0QU1oSFJGY2NNbHFRNkdtSXRDZnBMbU14aWxYSWUwME5MNUtaRFpqMnZFWWdZV3AwSFFjZS1ONTQyWV9vMHZmVk5sTGFoQzhXbW1SQ2hlNU9mT2tROG42MzhTSUs0Zl9NR2pWeVlxaXhOUWVwbzNKV0o2aC02dDJ3a3FUWjZGNzAzN2VkbVFhNW1vWm5BcEtXclp1SHZLX2pVdWZWUktqVFhlT0VFWHljN3NCS0IwOXRnczNuaGxkYmRpZ2xDYXl0OTRzVmVRTTRRNW5xdG5uUWpJVVkxU0JOTktvRG9rWTBfWTdGWjRraERwMkNBbWw3SVRTSk9fSUd3eW9nZjNESWE3RlN1cUFHZ0llbTJ2Q1lNTWUtTTdCdHIxT2x6Q0ZyeGJLQnBpUWp2UUJDajFJN0RabUJNek5WWkdIekF3TVNHNHc0cENzWGFWRmRGT2RUSE56YktuUmRxZnFDNnJPT0xDZ3NpTzlZRVhITUs2TW1TZ1FtNDBMVjE2V2ZUV3R5bDhtZWNtTFNxOFU2SWdtQ0R6Q3NMU2g0R2lnUENnUV9GeFVxMXdOTGItTjJuRVY4bDdJbnJsOHJSbkV4MkN4VlppUVMwaFNFak13QV92WWpzNw?oc=5,2026-09-13 02:22,台股 法人 外資,negative,-0.35,high,"2368,2412,1815,8996",法人合計賣超1123.73億元，表現市場整體看空態度
Google News,"【0914台股盤後】台股失守月線回測45,800 關卡，資安與功率半導體逆勢突圍，策略選股法人目標價聚焦信驊、鴻海、旺矽、智邦｜豐雲學堂2026 年 09 月 - sinotrade.com.tw",https://news.google.com/rss/articles/CBMitwVBVV95cUxNSC1GNkc2d2xSa2d4YlJxMkx3VWIxa1NmMkluc05pSFRJNnY4ZXl3MXpON25UWVZDUm1jdXBoS2U0Z19YTmpPb1lsRERSMkVUVTBsNlVLcTNad2lVUVFKN2FKYVEtSld6cjdXSm1MS21ONVpQYVZZS1dFLVNCZ1A2RXdwV3hzZDRWVmFhdmlnN2R0eGhRYWlCY29rV29PODc1Y2U2UE1lcXllLXlYYl96Ulp4WGlFTEtabW1VUGlFeDR3VmhsY2FlaDNoZHNlVXlidzN4WFZxZV9aazJQeUJsem1XbWFLbjBqQjdoRkRMSmoycWF0REU5bC1kYmF1OXg2aTJSRUJ6Yl9XaGxoZEtfZEk0YS1mLXF4QTZxaUJzWlJxb25pOUtGOE1lR1pLekxHdlJDdzJzVWNkaGZ0LUJxTW1ZVWdJSlpXbV8zY0JhVkpyOUI2c1J6U0NHN0h3eUFrdVJIcDZCdGtZWlhUT1B1elRiZ2p5WGE4bmV1QlAtTWNqSHZiUDdLNWZvblBzSmRfal9pSEJOTTU2SzVXVkxWWGsxVXdUQzFJLTNGbzBoUXNlUndjSzYtU1hQZ042Vk1PVWJINXNLaGpFOHV5by1oSTZ6N2M3dkxWRV9nNWpyZ2phbm9qRVgxaElCMVZXTm5IOGVKWDdmVmtTX21GSURmV2dYWl9sUkVyYWpMVU0xTXdZY3F3NE1SUzluaXVEb3RHc0xJZ3hBVTRDSW9VdkdRZzdpU1I5OEhaNkMtSFphLVJwMGwwbW50X21MQ254eUZ1QlZoQlhCc0NiZXFXNWtIZzNjYmpzSUczdWxMYmlIbENTbTlRU0VCSW1sMzNGOThGWUhyX0RxR3ZhUEs5eXl5SU5IQnFBS3BPb3F2QXU3R2hjREpPQ0FwWTh2QzVjNEY3VHBzUkpGRQ?oc=5,2026-09-14 09:35,半導體 台股,negative,-0.4,high,"5274,2330,6506,2345","台股失守月線回測45,800關卡，惟資安與功率半導體逆勢突圍"
Google News,半導體股多數走弱！「這檔」卻猛拉2根漲停 營收創高、獲利同步翻強 - ftnn.com.tw,https://news.google.com/rss/articles/CBMiS0FVX3lxTE0wLWpzSV9vcDJqY1ItS2lSRHFjc01XOXJzRDBxYlJoc1hmVzhOWEJhRnlsRjVpNy1HZnVPUVJhZk0xMXM1Z0oyeXRoOA?oc=5,2026-09-14 05:50,半導體 台股,positive,0.5,low,,個股半導體營收創高、獲利翻強，逆勢拉出2根漲停
Google News,這週 40 檔主動式ETF只有一檔正報酬：前三名全是海外型，動作是砍台股電子零組件、加半導體 - CMoney投資網誌,https://news.google.com/rss/articles/CBMifkFVX3lxTFAtWlJhQl80MWNkUkp2Qlh1cURDZHZmUlZtcVlhUkFjRjltbXVxeTRfTkJGdHlrMThXaW5BNmZVZ1llRzZXaHN1Q1NCQmtvekszaFZfczA1Um9FX3dYN2Q1cGlUWDlqSUhTeDJ5bFFxYm5BeURjS2d0NURGSWxpdw?oc=5,2026-09-14 09:39,半導體 台股,negative,-0.3,medium,,主動式ETF僅一檔正報酬，資金砍台股電子零組件
