source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,"台股盤後｜美 CPI 降溫帶動半導體與被動元件走強 台股上漲 503 點收 46,021 點 關注「強勢動能排行」選股 力積電、南亞科、信昌電 - news.cnyes.com",https://news.google.com/rss/articles/CBMiT0FVX3lxTE02WktQNGstZ1R0SFZvZ3pyZFZmS0l6UFlQX2Rydzk3eFZSZm1mSUhYNWVCcnY0ak1yaDFicVVLbkw0SlVua21ac0V1NjJwUGM?oc=5,2026-08-13 09:39,半導體 台股,positive,0.75,high,"2450,2408,5264",美CPI降溫帶動半導體與被動元件走強，台股上漲503點至46021點
Google News,台股大漲503點站上四萬六，半導體領軍-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNTHNTbkgtelpsZ2E0bGx1dnoyZWFqUDNuYk5MejEtRzVsS0lVUzJZcGFJSWUyamxrRXBBdUJ1d0hiR2VFa1VTaVVOYmlnZ0NOWkxPZFhpLVdYS2J6a3ZLaWcwOWVnMnkzV2VvYXQ3QjIyTUV1QnRTQmRkTTJHcXY1WURR?oc=5,2026-08-13 07:42,半導體 台股,positive,0.7,high,,半導體領軍帶動台股大幅上漲503點
Google News,美 CPI 未添亂 台股半導體全面點火！國巨漲停、矽晶圓三雄連兩日亮燈 - UDN,https://news.google.com/rss/articles/CBMiVkFVX3lxTE5WOW9yVnJpeUdSUi1fM0VnVGZtVUtsUHZtRy14cXp4NExqQWE5SHltVmdnSFJOQjUyY3FxN3ZKb1BNU1dmcGE4blRUUGJRMGJrYlE1a2lB0gFWQVVfeXFMTlY5b3JWcml5R1JSLV8zRWdUZm1VS2xQdm1HLXhxeng0TGpBYTlIeW1WZ2dIUk5CNTJjcXE3dkpvUE1TV2ZwYThuVFRQYlEwYmtiUTVraUE?oc=5,2026-08-13 02:11,半導體 台股,positive,0.8,high,"2327,2330,2303,2325",美CPI溫和，半導體全面點火，國巨漲停、矽晶圓三雄連兩日亮燈
Google News,2026美股科技股、半導體ETF懶人包：QQQ、SMH、00891等10檔完整比較，大戶投複委託也可以買｜豐雲學堂2026 年 08 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi4ANBVV95cUxQX183aW1aVm9VdGtyOTZTaVY2d0hEeW1TTWQ2NnI0UkhHQW1PdGJUVEJ0NmZ6dWRHNlc2dnk0aWNwQjhIWGxJRnVhV1BISFA2TDNGRTJkUXljWnFFRkF4MFZmZk0xb0sxRm9SRGF2cnRtdUJLU0xTQlI4ZUtaV3pDbXFQSzhiOUZYakhNOF9DYmx6RURsS2NlRkhCeWhPLWI4RTNOYjBfQlMzZy1WdVNRU1JRRUJ1TVB4VW1RT0k2eVRxYnNnbGlubEFGMlBCVFZSUzlydWFyZ2haS0tOcnduWi0tZml0M0pxVzBua2pRekt4eWhraDBOTVRYdk94blRaQXhqOWFhWDQtSENsZlNXVTAtWUtidGh4R0d4eUlGbWx3ak5OcEE4TnM4TVNBLXV6UWlmUFpGczBrWmVLeFlSeHBRRkY0dDB3MkN5Xy1oS2M2ZUxLQTljUE42VlBuZDV4b1FhQTJ1UE16U0lrN0hnWUktY3ZyVWJxbDllX1lGN0gxSVZwOUUwUlIwUWZ6UUR0VTlBODUwc0h2QkJSdXhhRng5ajAzOGdydk9lTmkzOFR0dGVZYkx0R3dUcDM4WC1KeGg5djV5UjJDUFNBcnowZVg4NWI3cGYtdkpsUDd5ck8?oc=5,2026-08-12 06:20,半導體 台股,neutral,0.0,low,,教學性質的ETF比較文章，無直接利空利多
Google News,台股收盤／權值股股點火！台股大漲503點　被動、矽晶圓強勢表態 - 三立新聞網SETN.com,https://news.google.com/rss/articles/CBMiSEFVX3lxTE4wcXpQYWFWTkhGYTllaVJqVFZQNFMtV1d1RFhCZUtFd3poS1lCcEFnWTM1SVhKMFB6RTdlQWYyMFRXRWxxTDlKNtIBTEFVX3lxTE1lYmV2TFA4bUc2dUFzcEp1NTVXckZXdkNmc19Gbmd1a0g2VWZrbzBuWUlJd0pVcVNmWEtQVTRieFBSYUxrTlZ6UUNVT1U?oc=5,2026-08-13 05:45,半導體 台股,positive,0.7,high,,權值股與被動元件、矽晶圓強勢表態，台股大漲503點
Google News,費半修正 半導體ETF吸金 - 工商時報,https://news.google.com/rss/articles/CBMiX0FVX3lxTE9Gb3g3VHN1Q1FBNTZiVW9mRWE4QjFPTXY1c3BSUlpZN3ZUS0tva05KMGN6MVhrTkl5UDBpSjV0cVJMb0g2RVlzWHptaFI4QVNOLWRpa1VwT2VpdXVWQ3o4?oc=5,2026-08-12 19:00,半導體 台股,positive,0.5,medium,,費城半導體指數修正，但半導體ETF吸金顯示資金持續看好
Google News,"盤中觀察：AI硬體與半導體強勢引爆 亞股強攻：台股衝破46,000點、日韓雙雙狂飆 - 蕃新聞",https://news.google.com/rss/articles/CBMiUkFVX3lxTE54eUFscXp1T3R4TWRQZVAzbXhFdWtpV3JqYUNha1ozUUoya0lOSDN2SGhVdTByc1NUMG9JdWxMUGp4eEl5YW43cHdHeTl0SHFnZWc?oc=5,2026-08-13 04:26,半導體 台股,positive,0.8,high,,AI硬體與半導體強勢引爆，帶動台股衝破46000點
Google News,台塑結盟日商拓半導體商機| 產經 - 非凡新聞台,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5ueEM3U3YwTmFwVEZfTkItU3VRbkQ2YkZtZnUwMmNCbE5iYlEtX3duVVJCVk5KYmFZczNCTTQzdF9IRWt2anJOQUNwY0hmR0YwMjhzMzB2OEZIWkQyb29INw?oc=5,2026-08-13 01:00,半導體 台股,positive,0.65,medium,"1301,1302,1303",台塑結盟日商拓展半導體商機，打開新成長動能
Google News,半導體股因AI需求飆漲 美光大額投資助漲 關稅恐衝擊台供應鏈 - PChome Online 新聞,https://news.google.com/rss/articles/CBMijAFBVV95cUxNQUEwczBzQUh3ZnFGYi0zeXhyZHV1bW9aSHFZVmVJaVh3TE5jOHZYSTNUdDMtdWpaTzhTRDY1YnFRM0pHajJsYWUteXpXYmZhRUJ5aldwcVRiWGNZRGNOU3V0a2pRQU9leVVOX3RIMHJBTTdHb2ZaM3FMb2VlckdMWGFZeURqX205dkZyZg?oc=5,2026-08-13 01:53,半導體 台股,positive,0.6,high,,AI需求推動半導體飆漲、美光大額投資利多，惟關稅風險需關注
Google News,台股ETF十強近1年績效翻倍！半導體、IC設計主題領軍 經理人這樣說 - PChome Online 股市,https://news.google.com/rss/articles/CBMigwFBVV95cUxQWW83VDUyMnQ3Y0d1VC1EUk5kRVBuVDNsc0hyeGtCTS1VdVBjSkxDQWhXWTA3NjFsVnMxNGxXSFozUE55QW1iNzFUY1FZM19LX2FLVXMtcFl4UnFjNXNpbGlrNVAtTDFOZS1lN0ZHb1g1dVZWeC0zZUM3MU1UMVZVejRsNA?oc=5,2026-08-11 02:02,半導體 台股,positive,0.7,high,,半導體與IC設計主題ETF近1年績效翻倍，領軍台股漲勢
Google News,韓國半導體出口暴噴 AI記憶體超級循環正式確立！台韓概念股與ETF 完整佈局全解密 - moneyweekly.com.tw,https://news.google.com/rss/articles/CBMib0FVX3lxTE5CWGlTUmFVQ2Q2SDEyVmJ6c1ZFLU9sZ0JHYlZOMEpGV2RTNjhEYVJ5OVVSbk11R1ZKUlpEamxBTVVGX3FhZ1pfVWZBRFByLUQ1OGNnUGNjd0ljcE9jMlRySDVRZE1IdEFXckU0aU1Bcw?oc=5,2026-08-11 07:45,半導體 台股,positive,0.75,high,,AI記憶體超級循環正式確立，帶動台灣半導體與記憶體概念股受惠
Google News,SEMICON Taiwan 2026 半導體展必看亮點！台積電、日月光引領先進封裝與 AI 供應鏈趨勢解析｜股市話題 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMioARBVV95cUxPd1lrUlplVnFuUWdyWk1yT0luQmxmZG5DS0pIbzFPOGRRZnlmYTdvNU4wUDNWa1lmX1k4VkZzSXFVLWVEVFFqc1dRb3ZyTkZuOG13SFhsMEV1QUNENFR4WUFTVXR2X2g3SllnQ3VpUjJEaWJrR0Y5SWZ1R2lVYmdWRmdaUzROamxKN1BudEFwMTlBQ2VtUDNSTEs5UG5MSDdha1I2dmRHM0YySUNxR0JqR0NlZEJ0dy05VXNPZ0R0aVQ1Zk1tdXlMVHJ5RDhXY09Uam53cXlmQ2dUcm1KVmNvN01rQjV4aC1Fal9ldlBSZVFteUpOY1k5ckJQclBMVTFxXzMxeG9Xa0FkOTYyaUQ1cWk0SXlEUXRNcElSU05BdmpmdzJyTVBVVGFpSUV5OHZTRU5HVkMxZk4yUEd1NHpDSU9UNWYtSFhWakUwRmxRbTVxQWRRdmZfaDNQUlR4M3dtYXA3dFR4U1VqTnBES2ZLTDU4R1pHWnJGNHFVRzJoNEJqbGdoSU1sRjc3UjVqSUVBTW5RWEM2cTNtT1RHY1B2VktYTkx5U0E4WFl3VGp5bV9sZ0h6dFVxTW1yLWcwWWdSN3htdk10M20xRDhXZ1oxY21qdzVZZ1BjTm9aMi1IdEloZ1V2aXlscElROXprTy1SOFRMbkFBQXpHMnZiUTBsWDdvN3ZDdlhsMExvSTBEMTlVWHB2b1dMdUc4RkxEdWFY?oc=5,2026-08-12 08:58,半導體 台股,positive,0.65,high,"2330,3711",台積電與日月光在半導體展展現先進封裝與AI供應鏈領先實力
Google News,AI晶片需求熱絡，台韓半導體與科技股走強-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQZ2w3ZEEwY282ZkktNlhleS0zU29XeHNKVVpBelpKd1F0UXc1Nm5YY3lOSlh6em42OVQtXzFuLUFGSC1NZHpSX2R0V212ZUloTnBHdWNHVjl6M0ppYWVlb1pQb1NNR0RPTFNQQV9zWkY3VEV2d1lreXc4X0RPMW1fWWpn?oc=5,2026-08-13 05:42,半導體 台股,positive,0.7,high,,AI晶片需求熱絡帶動台韓半導體與科技股走強
Google News,台股指數站上45K 半導體封測與高填息策略躍居雙主軸 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9XMnNsQWNVQVd1NTkwcW5EdjVkaHU3cERjR0ZzWGM5ODl4Z2tkZDhkVVdqVVdIX0xzeXNELTZteGVWOFJ1c0FoMU9uSWhQRU1sTmhvaGhpcVVNd9IBX0FVX3lxTE0teG9jSWtqTDlFZlFvc042OEtzRFVKTHZXUGI2enhQNzljalJYckd4MDhJcjFUamZaa0plOG01RmNxZl94OHRDZFA4VnR4RWVfS3J5Y0RpSWMzSVA5aXNB?oc=5,2026-08-11 09:00,半導體 台股,positive,0.7,high,,半導體封測成為市場主軸之一，推升台股指數站上45000點
Google News,半導體與記憶體接棒走強，台股開盤誰能接成主流？-思齊波段操盤手 - CMoney投資網誌,https://news.google.com/rss/articles/CBMif0FVX3lxTE9oWjJhNTRrcmFueGNCOFlOUUJFV2ZWNGVqN01abkVsM1dyY1ZsODdXTG9DLUVMY1B1S1Zpa2tueThlb0JoRU9xX0ZvNnBuUHlBOFZQQ3ZPczg2c1ZubVhkMnVmeXh0em9hSXNnbWYzR2hsbTViVUdTbHlCcnFycFU?oc=5,2026-08-13 08:23,半導體 台股,positive,0.65,high,,半導體與記憶體接棒走強，持續成為市場主流
Google News,今日漲停股｜力積電現金股利激勵強攻、仁寶與合晶同步走揚，半導體與AI概念股交投火熱0812｜豐雲學堂2026 年 08 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMivwRBVV95cUxOeVVha1BrNlN6SURITWh1YjBFUlVZaFhlTWRHMlRKdEFzdlo3ZzlRdVZEY0N6dFdwQW55TmVQQWVXa1JYRGVzVFJaamg2Rl9JWWp3VzI1ZGkzcXVmcGZLZHhrY2xJbG9icGhtVVRCSUxES2k3TFFsRGd0Vm50UF9mVFVfVW90RFpGclhjRFBhLWxHc0N1RHdRUzE3Ti1LQWJLVFZoNnZJTjc4NDBRb1RiREhweFNOaVI5WTFiQXlsMEM4X3RUUHAxRHc3eW9vTmNoYncybTF5RGRaVkVnWTRVUm05UDRaR1BlSFVta3VuNGVSNDFKck1UWVRGd1N2bWZhamxCSWxYTXF4MGMwNXNWd0VveTZFbmhWaWlfX3VfeDV5OVZiOHFEdENsYXNPQjNTRkU5WXJEbGhDZEhaa2ZLSGt4enJkS0d5ZVptc2NES0ZwaWRKeXY1OXhkS05OanZiTEJkTEh2Nkxfa041OHVydnZCRHNuQXNCQ2RkeFN0N0MyRjNwcFNqVWxqM2lIamM1dnJCUGZlRTJKOHUwV1BKdF9fbnVGTzF4TnRYM1QyM1Ywc1hHclZqWEhKRDlmczhvVjdkU1BQWkZJV1hYVkN0aDdqMURPRXVGOERLUWJSVW0zWEk3cjcyTFA2YXBfcnRESVN3eTZsckNiclM2QW1YU1ZheUl3ekV1cVB1VW5FZ2JDV2ZQU0dkM1pFUDNPbjFWQTJjaUp2eGhxQl9SYXotNUdSejBTT25ORG0xWk5Cdw?oc=5,2026-08-12 10:28,半導體 台股,positive,0.65,medium,"2642,2409,5347",力積電現金股利激勵、仁寶合晶走揚，半導體AI概念股交投火熱
Google News,美股收跌牽動台股，半導體營收與科技基金亮眼-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQdzdBalltVG05Mk94WlI1ZW13c3pyWm5PNDVZOWF0SHBoZkRmV25Xb2R6bnU5d2hQTzR3V3g0U3diYXdwMlZvRThXZnRMaXREV3d6U0cyN1NKTUZfTDF1NlYtV2EzQk1ONG5Gdlh2Rk1zTHZSYWlMUnItWUk2ZEZwMDBB?oc=5,2026-08-11 02:42,半導體 台股,positive,0.15,high,,美股下跌抵銷部分漲勢，但半導體營收與科技基金表現亮眼
