source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,半導體商機上看32兆美元 這4檔股票可望受惠 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1KaUJDU01FcDZBekFXZTZuMktjUE9teXBSek9nb1BwVVBVamtSMWYtTnJuVE1zS2hsNlhNN3dVTl9yRHhtOWJkS2FoaVpQbmM?oc=5,2026-09-16 03:23,半導體 台股,positive,0.6,high,,半導體商機龐大至32兆美元，長期利多但未指定具體標的
Google News,瑞銀論壇挺台股！ 半導體週期一路看到2028年、明年企業獲利增31% - Yahoo新聞,https://news.google.com/rss/articles/CBMi8wJBVV95cUxNOVNFVlVkc2MyVHV6Y04tZ1NXT1htQVoteUQwMFZuUk1xWXQyU0RXZE5YWWo0LXRpN1ROVFNRbnVVbVFQaWxvdEN1X0xDVUhkNEh5UFY0NlVWckM1c1JfWWFFdkg3b0N2VXBnQVJNdUdMWk1oTVUxNVZ2ZXdKSXQtOEdjTHdNNWRINEVFaTljN0pWYXJNQ3BTcGhXenJvckFUaHR4bmx0Sjcyb1pxQzVzU3V3NF90MTBPX2pHalYwWUpSYVc1SVp0UU8yZldMUVdoOGFkSWZ2UmZ2Y0RkQlVBamQwTGRmb2lRS0FROEVjMjJGeEttaVhuOVUyaVFtU0hTWXJMMi1HNHZfLTNNeE5MWXQxNVV4eFpRTlh0cXZiUHdNSDBHX1JIaXhGMUhITkxpNFYxaUowSzhpQzdXQzhValkyUm9meXBKejRuQnN0NHRkX2tiNTRXQzJkemI2bFpaVmxEbXJPM0NfNkc5LW4xcHlRNA?oc=5,2026-09-16 07:15,半導體 台股,positive,0.7,high,,國際投行瑞銀看好半導體週期延續至2028年，台企獲利增31%
Google News,日本AI半導體股三年成長潛力揭露 成功投資人稱現為整理區 - 商傳媒,https://news.google.com/rss/articles/CBMikgNBVV95cUxNT2lrWndreHNEZmREOGQ0V3V6SmFsY1Bkbm9EVUNQQU1nSGQxRHdHeUUzR0RVMmxzRThQVkN6bzUwTGV6Rk01ZlVNNDAwM0ppXzVyMlYwN1pzWVIyYlUzb3ctMWVjNmYwTExkNkhqRWtES250NWg5YmdHWDBReDNKT1hhaktxTnV1VUlWZTU3MlhoQ2IxY0VRSy0tc3dsR2JTWVVhdGlzSGczUndkb1k1UnMyeC1kY2QwWDE3VFR3X1cxTVJiUG1mOWpnd3dSMm1OTlJDOXdabkNhOUl3U2wtSkI2b2oyM2N4UXVVT2Q5OWY2ZjFMN2FIWlJucG5XRk1ZSTdqUnBrMWdPVG1fWHdGUEs1VDZfblZBWVBYUlZsZ3QycXFpcjNkR2hySDhhckNFM1Jld2xOVEZlYmkxeHYxWm9hMjVTX1BwcTRQYWItelBrWU9qYUEweE9mektoN2VFVlUzNlNhVnQtclBlOEpOZHhIX0ZuQ05idU15VnZIZ0VXTkREOHhtT0U5Uld5LU9udXc?oc=5,2026-09-16 02:10,半導體 台股,neutral,0.1,medium,,日本AI半導體處於整理區，非台股標的
Google News,"【0914台股盤後】台股失守月線回測45,800 關卡，資安與功率半導體逆勢突圍，策略選股法人目標價聚焦信驊、鴻海、旺矽、智邦｜豐雲學堂2026 年 09 月 - sinotrade.com.tw",https://news.google.com/rss/articles/CBMitwVBVV95cUxNSC1GNkc2d2xSa2d4YlJxMkx3VWIxa1NmMkluc05pSFRJNnY4ZXl3MXpON25UWVZDUm1jdXBoS2U0Z19YTmpPb1lsRERSMkVUVTBsNlVLcTNad2lVUVFKN2FKYVEtSld6cjdXSm1MS21ONVpQYVZZS1dFLVNCZ1A2RXdwV3hzZDRWVmFhdmlnN2R0eGhRYWlCY29rV29PODc1Y2U2UE1lcXllLXlYYl96Ulp4WGlFTEtabW1VUGlFeDR3VmhsY2FlaDNoZHNlVXlidzN4WFZxZV9aazJQeUJsem1XbWFLbjBqQjdoRkRMSmoycWF0REU5bC1kYmF1OXg2aTJSRUJ6Yl9XaGxoZEtfZEk0YS1mLXF4QTZxaUJzWlJxb25pOUtGOE1lR1pLekxHdlJDdzJzVWNkaGZ0LUJxTW1ZVWdJSlpXbV8zY0JhVkpyOUI2c1J6U0NHN0h3eUFrdVJIcDZCdGtZWlhUT1B1elRiZ2p5WGE4bmV1QlAtTWNqSHZiUDdLNWZvblBzSmRfal9pSEJOTTU2SzVXVkxWWGsxVXdUQzFJLTNGbzBoUXNlUndjSzYtU1hQZ042Vk1PVWJINXNLaGpFOHV5by1oSTZ6N2M3dkxWRV9nNWpyZ2phbm9qRVgxaElCMVZXTm5IOGVKWDdmVmtTX21GSURmV2dYWl9sUkVyYWpMVU0xTXdZY3F3NE1SUzluaXVEb3RHc0xJZ3hBVTRDSW9VdkdRZzdpU1I5OEhaNkMtSFphLVJwMGwwbW50X21MQ254eUZ1QlZoQlhCc0NiZXFXNWtIZzNjYmpzSUczdWxMYmlIbENTbTlRU0VCSW1sMzNGOThGWUhyX0RxR3ZhUEs5eXl5SU5IQnFBS3BPb3F2QXU3R2hjREpPQ0FwWTh2QzVjNEY3VHBzUkpGRQ?oc=5,2026-09-14 09:33,半導體 台股,positive,0.5,medium,"2450,2454,3259,5345",資安與功率半導體逆勢突圍，信驊、鴻海、旺矽、智邦表現抗跌
Google News,AI電源革命點燃功率半導體！德微漲停、強茂台半急追 800V架構＋漲價潮成雙引擎 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTFBXNkdkaDhmZlBLbFZVM0NVWkxXSXpVSm04VmF2YzNSQ21nak9SaDB3TWJCTDJoTkFwbFMyVmljSjdCYTdLV3diamhEM0x4dU4td0lINjRvc1BHdldQQ2xfckRJRC1hckE0RFNwc1Zobw?oc=5,2026-09-16 03:10,半導體 台股,positive,0.7,medium,"2247,6139,2328",AI電源革命帶動功率半導體需求，800V架構與漲價形成雙引擎
Google News,就市論勢／半導體族群 逢回布局 - UDN,https://news.google.com/rss/articles/CBMiUEFVX3lxTE95Y0RMcE1yVHFjc3V1NGZEZnYyRjE3VnV5eXJzMUUtbVRkY3ZxaXphSjEtSExWNDI3dFl1NVBtamtxM2lERlAyNERoaTVRSko00gFWQVVfeXFMT3llS0E2WW5JTm4wWG0zNlZNZVdIM0RTTWhKNjd6QU9UcXJ2aFQtYUR6VVpVcWw3U0J3R3pNX29CU3NNeGFtaVBnLWhOTlRfZFROLVdMVHc?oc=5,2026-09-15 16:26,半導體 台股,positive,0.5,medium,,建議半導體族群逢低布局，呈現中期買點
Google News,快訊／多檔熱門ETF成分股換血！「半導體」與「高股息」大洗牌！ - 三立新聞,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1KUUkzenpNZGE1djN3UnhsSmhjcmpxRVFJYjNKV3FYcmdiM2t6X3UwZ3dTdWFqV2NDRWFoQXBwU29UaTJKU0RDUTFqZw?oc=5,2026-09-16 10:18,半導體 台股,neutral,0.0,low,,ETF成分股調整為例行市場事件
Google News,最新半導體向上週期上看2028年！台企獲利估增31%，台積電等4檔受惠-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxPcFppZnNPS1FWUmV3TlJ1dEtZTy1PZVNJcFZzYmRZVzRGdFRkTVZrbUxuUXJsU1h6U1pTRGlQVl83RDJKTE9XZHY5ZmRuVmR3M2RaeHdiQzJnTVRVMWJoT1BHNVo5UXlDUHB4Z2tfcmdXWHZ4bHNZdk9BT0Q4dmMxdDRB?oc=5,2026-09-16 08:52,半導體 台股,positive,0.7,high,2330,半導體向上週期至2028年，台積電等大型股受惠獲利增長
Google News,台股痛失4萬6 外資賣超369億元撤出半導體股 自台積電提款266億元 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5OYUlVTjh3SG9CQzJILTM1VzduOXMtdHk0N0ZSSWRuZzRVRG03ekRDZzRRaFZOWTJod0RvT2g1S0hBRTN4emdHVmR4QzlMTE0?oc=5,2026-09-14 10:21,半導體 台股,negative,-0.6,high,2330,外資賣超369億元撤出半導體，自台積電提款266億元
Google News,美通膨陰影壓頂 台股早盤重挫、三大半導體權值股齊跌 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5lQ0lLZENjM1RoUjR2bGswbjdOLS0yX1JaTlN6M3hRSy1USEVtVE9JRE1DVEVmLUVBQkdRTHlHd3M3UlVsblp1ak5iOFhxSmpQSnBvcDZoMWpOZ9IBX0FVX3lxTE5DdUlRQUlUcFI2WVVkTENmNm9SNmsyT0loWEIzT3Z2U3EwLVNOWjBrSndjcnBLcjR3bXFDaXg2R3ZYd2sxdmFRc09CbTV1YUVwU1NFRW9qS1ZFaGNSS2U0?oc=5,2026-09-14 09:00,半導體 台股,negative,-0.6,high,,美通膨陰影打壓三大半導體權值股齊跌
Google News,殖利率破5%引發台股800億賣超！高息ETF爆配息熱潮，半導體供應鏈成焦點-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNcnFxdVFfUms5S0Y1amZyRTE3VFJuVi1VLUh0VDh2T0xuS1VRRTgyTVJkMXFPUk9vWUh1RG5nOXZIZG0xaWNqc3QtbXhCWTJydkVFcVpzS01iXzZzZ1JoX1FBQUtDenI4elhkWnpicERzOFdhR1pmcVc3UndYd2hHZXVB?oc=5,2026-09-15 17:52,半導體 台股,negative,-0.4,high,,殖利率破5%引發800億元賣超，資金外流股市
Google News,2404 漢唐- 今天美股半導體大跌台股是撿便宜的時候？ - 股市爆料同學會 - CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE16MklraG1TdHYyQzQyUmtZQmNPc3B2dHlMTDhfOENEYzBpR0xVS19mb0EtVEJRVGxaUUtPUk5kRjA3Vzl3ejNlcERqMG1mU0V6TDFpSDlWa0Q?oc=5,2026-09-14 21:12,半導體 台股,neutral,0.2,low,2404,美股半導體大跌，台股視為抄底機會
Google News,半導體迎新一輪加速期！瑞銀估雲端大廠2027年資本支出暴增45% 看好三大硬體族群 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE90cTl2SnVTY215dE1wanBOT1NpQ2taNmIwcndrZEkwZHczTWk1dTlELXJhai11bWFnMGRJdlpZcFR6NWZSQmNYQVhseWF4a00?oc=5,2026-09-16 07:59,半導體 台股,positive,0.7,high,,半導體迎新加速週期，雲端資本支出2027年暴增45%
Google News,百容新廠資產18日完成過戶 半導體應用能見度到明年並將續擴張 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1JRHVqMkdwS242aWdlNTVwYmhUbnNWSjV1eXFjQjREbHYzVGRXVVoyc1gzcmlHWkZDaEpPMW1VRGVtRzlNNUxDbkhUNGxWeDQ?oc=5,2026-09-16 04:40,半導體 台股,positive,0.5,medium,6151,百容新廠完成過戶，半導體應用能見度提升至明年
Google News,台股量縮震盪避險情緒升溫，外資重砍半導體轉進防禦標的，力積電遭倒貨7萬張-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxONVBCcGh0SlFFUVNnTnQ5czhTa0FFNmJKcTZ2U3ZNT0ZwLS13eFZRMDNSNGllblVQTHg1ZDZIQjZBbFRNQUNUc0ZjOURfQ2diUmg4bHNrbzdpdTA0Q0U3ZVdhdF9DblQyV0N4UnRJaTlvMmdpNWNFZzBPak9FeEltYXpn?oc=5,2026-09-15 11:01,半導體 台股,negative,-0.6,high,3535,避險情緒升溫，外資重砍半導體轉進防禦標的，力積電遭倒貨7萬張
Google News,半導體股承壓！美國AI發展風險引擔憂，Micron與MaxLinear評價亮眼 - CMoney投資網誌,https://news.google.com/rss/articles/CBMijgFBVV95cUxQcE5FWExySnl1dnIyQVJ2NC1uNUJHQmU4MnFKOC1QSFRYbTdqai1oVHVfVUgySTdyNVQwNGxEY3JZdXdfLVR3NVJDNnVDVDBhcXBtd0RwQjQtblR5U2daY0hRZnFwUjc0eVZ1YXNVVzViSTlVdGdlY3E1TWFkSlhaNVBRSnVXWGNNNGxKNFBB?oc=5,2026-09-14 10:47,半導體 台股,negative,-0.4,high,,美國AI發展風險引發半導體板塊承壓
Google News,AI煞車論重殺半導體！費半狂洩692點　台指期夜盤跌221點 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9SbTZaeTlmMlJpQ2llRjhDVEVBWFhuNVFWbW9sMkhLSFBEbUdwNVlxYXRxWG5QakppQUJvd1BtREozNXF4UDdOQ2RweWtEcUozTUHSAVBBVV95cUxNRVdNUFF0MkRIbXJZUUdxR3dCYmNUZk5LSU1aSk5pX0I2NUoyRGdrWTNXU1g4Mm15anF2M3RGdE1rcldaTmQyeWd1R0xoY01PdA?oc=5,2026-09-14 21:57,半導體 台股,negative,-0.7,high,,AI放緩論導致費半狂瀉692點、台指期夜盤跌221點
Google News,超級央行週發酵台股跌破4萬6！外資提款半導體轉進金融避險，台積電連四賣-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxPQlFVREwtX0YwWWJZVFRzTVYtUXYtVzdzd3Fkendxa1EtRkRKSzZnVmJOMEhwSzloNjNDTkNEMG9xOHRSMlgwOUl4dzY2Rk92Z0xFY3hyNnlBZ21JYVd0Q250M29OeGRLMWZzSEZTWDM0MUFTV3lzTHI3WUlsc0dBaHBR?oc=5,2026-09-14 13:33,半導體 台股,negative,-0.6,high,2330,外資撤出半導體轉向金融避險，台積電連四賣
