source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,台股慘崩44K！「這檔半導體」迎矽晶圓漲價潮逆風亮燈 光寶科配息題材加持也發威 - Yahoo股市,https://news.google.com/rss/articles/CBMi4wNBVV95cUxNdzlnUHUyUU5NVmVBbUdwTjJ2OTVHR3NWNi1URzFoMkhlcGJZaWV2R2tuT1ZzYVlGLVNmdjk2N0JrUU1uWjUyVHAtVVFUR2hROVdwTjFzb3lQQW50NlZSOHc2c3ZxY1lwZGV0RVZFa3A4V1RJb0M2ejJ4M0RBVjJsQmpVcDY5ZkgwV0JLT09yRktlbEpWNXVvLURZdTJhR2tRcm9QSWpnYmk4d1p2bXRITWk2RlVZeURBMVVuTTFJVUhyazZvTWcxaFhYRENZelA5ZDZmNEtyZ1JEdjV3SDRTSmNiYTdZUFhuSmllcUpxU0V5NmNQYTZVRUxWNld6YmRFeTRTSVI1SjNUdkVaTUN2b0lnXzN4S1NQVlRZbGYyMFp4dnpldGZtd2hjbnVUZmZUM2lDdURSb19EZnRIa3pfQnhjTHB4N0dxZWxXQ2JRcjVsd3duZTF5Vk1XbzZYdXBJNTd5VFNTTVBPOEItMjd6RWljNkF1MU1xa0hsREhNWTdjTDdzbjRLM1pVT2luOTZRT2U5R29tZ0QtcFdjVk5mRlY0TkNYSk9SYmVRZFpJTG9VVklNRDVlTjktVEQ4U1RaY2ZpNzZYaHBQV3FUM2ZkbndsWGRLN2Z6YzF4TVRVZ0wzbFU?oc=5,2026-08-24 08:10,半導體 台股,positive,0.4,medium,2301,光寶科配息題材加持，逆風亮燈表現強勢
Google News,〈焦點股〉SK海力士擬砸10兆韓元赴日設廠 2檔日本半導體ETF應聲強漲 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1hU1hvLWJuVjkxbldpeUx0dVoycGg5dTRveDBKUl9hYW0tMjRESWVWam5zQlBXOWZLb0V0U3JRYmtUVm4zVzdoR3JEeFpVLVE?oc=5,2026-08-24 05:38,半導體 台股,positive,0.4,medium,,SK海力士大規模投資設廠，半導體產業擴產信號利多
Google News,Fed會議紀錄顯鷹風 權值股震盪！台股跌461點失守關鍵位 中小型中角與半導體材料強勢吸金 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTE5CRUZKNGdiTUtkc3lEejM4b1phWmhzUmRxS0YteDZRNEZPMTFkRk51cHlMZkhqQUppeGZnWE01QVRGNkQ5TWNaQzBJQkZHZ2YxeVM0NHRYNXZhX0tkanhBU0JFWlFmZTI3ajJKa2FLRQ?oc=5,2026-08-24 06:10,半導體 台股,negative,-0.4,high,,Fed會議紀錄顯鷹派立場，台股跌461點失守關鍵支撐
Google News,台股失守45K 半導體資金往「電」靠 虹揚亮燈、台半強漲 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBIdkVNNElSMU9YMVJsX08xaWFoQkRGWEh4U1l5Vlo1MWJSSzd0OEZHaDFnVGU2dlNESm8zTWFSVXJXaFNDZDg4YURJbmloMmFzOTFOWHV0WXdDUdIBX0FVX3lxTE1yMU5Fb1FZU3RFeDd2WXZnc0l1SkRIZnY0dFBXc1hFWmdZNk1Zc1lyTUpXZkdyeXdkSWRjT0d6OUtEM2V5NllxY0UwdnU0bWYwbmlyc1FIdmNGbDMyYUNR?oc=5,2026-08-23 09:00,半導體 台股,positive,0.4,medium,5425,半導體資金強勢流入，台半等個股亮燈領漲
Google News,半導體設備鏈先看到擴產，台股震盪後誰先回溫？-子敏左側交易 - CMoney投資網誌,https://news.google.com/rss/articles/CBMigwFBVV95cUxQX2NKS3VpSmpyV3pVSU9ZVEhhcEs1WHYtRzJ1bXFUVkFGOU5DRjN3MDZ0X3pzWUxKN2VFcnVqbUM5T2VFUUZ2VmhTTzRYMHpqQ3pzY2lTZzFoMm9rWnBRQjRlamdQbkFYdHFEZm93Nlh4NGphTTllbWlLTVBGdDFMX0ZwUQ?oc=5,2026-08-24 08:48,半導體 台股,positive,0.3,medium,,半導體設備鏈率先看到擴產訊號，景氣復甦跡象
Google News,台灣生技股進入「國際重磅藥物」黃金期　占台股市值僅1.4％ - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9NcXo2X3JGN1VGeUl0YUhWY2pJZk9lRmpENTRacUhnZUh6bDNjd1JISkRDSDdhM1dSVUF0cUUyZG9uVHJXNm1reXRjTGNWbTdYbnfSAVBBVV95cUxPTHVXVnZpdXJvMThfQ2REc19kN1FleUszdTMxRTBEd0txakV0ZEYyb3hTRUNhV3M4c2hyRFJhMS1LY3A0TFFfdGNuMnhzMWx3Tw?oc=5,2026-08-24 06:18,半導體 台股,positive,0.5,low,,生技股進入國際重磅藥物黃金期，長期利多但市值權重較低
Google News,專家看盤》美股「價值股強、半導體弱」 台股資金輪動下一棒看這裡| 財經 - Newtalk新聞,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9jUXJyeWhMRXhCaXA4bWF0bWtxUEFvWG1vU1BHVU5YeW82TktEcGt6U2JGNkFZRll4Wm56cG9Lc2xDVVI5aWFxcHFWVm9xWXBJbFVwaXJndjUzYzA?oc=5,2026-08-24 01:15,半導體 台股,neutral,0.0,high,,市場資金輪動，美股半導體相對偏弱而價值股強勢
Google News,00735 國泰臺韓科技- 台灣國際半導體展9/2登場 - 股市爆料同學會 - CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE1YRFFhdWJkRDViY3FXc1JKRXR0YXdISXJZMEtHQWF1SHVUdzdtbFdwUzB3RkpOY09EWUZfajNHTGwxckNLMnczc1V0WHRGb2pKUGxqNkRmRDg?oc=5,2026-08-23 10:37,半導體 台股,neutral,0.0,low,00735,台灣國際半導體展例行活動，中性訊息
Google News,半導體槓桿基金愈跌愈搶手…分析師示警投資人像在「接刀」 | 基金 | 股市 - UDN,https://news.google.com/rss/articles/CBMiUkFVX3lxTE90YmMwNEpzNHRFbzVDQy1qbnBLdmNWdF9OdEprM0dDWUdFbzBCcVVLTjJncXZsVm9ROTQxbzZoT3JjSjltYnFGMHhBQ1VidkFwRHc?oc=5,2026-08-23 17:53,半導體 台股,negative,-0.3,medium,,分析師警示槓桿基金風險，投資人接刀風險高
Google News,半導體鏈動向：海力士擬赴日與台廠短線遇壓-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNeVJrUkdWSk1LZkVVNkZQdGhZMjlTUi1ENHV6ZXFVZlVEaC1zQXZtQ0tsWFFOSFE4clNlUFJ4RW9NbTRsQkN2SVhRMllOYWRZSVI1dVJ6TmJoWC1EcGROMmc1QlUwTkRzY3E2MXI1cWNoV1FJQ2F2aER0N2hLalgzNUJB?oc=5,2026-08-24 06:44,半導體 台股,negative,-0.3,medium,,海力士赴日設廠對台廠短線構成壓力
Google News,RTX Spark與AI伺服器雙引擎發威 PC品牌下半年營運走揚 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1HcFp4clNVdWFtX0k1MzlKMU81M04xUXAyNERDWC1vY0tOV3c3SF9NT1BOc2YwVUZyemNWRHBNT0ZYMDh6ZThkRFR1REF5Vjg?oc=5,2026-08-24 09:59,伺服器 AI硬體 台股,positive,0.5,medium,,AI伺服器與PC品牌下半年營運走揚，科技復甦信號
