source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,今日漲停股｜半導體封測與AI供應鏈領軍狂飆，京元電子、世紀*、宏致強勢鎖漲停0918｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMihgRBVV95cUxOQm0tUXJ3NG5VSGlRd3NaUjZraFNyMXJMQ2VYRXNocmFjZElxcXNwaVFSSERqS0txYlFlOGJnZHZJS3lkZVBTUHVfZW9mV1dKM0pmVmtLZXNkZ1F6NElDYWZwRkJaLTdsY2NFdUpVMkN0RmozdHdVOEI0eWZWUnpwUjJlbDNWbnZSTnIxNk9PdkZKZnhtNXdvRmczN0o0b25aZTAtLW5BbVhQaHFTeFE5RF9WZ0wwdlA0UXc3M2R0bFNILW5Wb1lGZVlNVmZlc0tpTDRrazU1ZEpYbmNxQ0F6VjZLdW9ZOXpUQXZRWTVOVHFUWWh6S2hacmFDcXlnWHIzekI4cElQc1pnd091dzBVN1oyTXd1MGRVVllORzB3NUhuMTNGQ2I5cTRrcFlGQW9EdDNVUk5TeVVPMzAwSFpqYVFiZXl0XzdCWTNWbjFVSzdPOXV0WlJiaFp5YnAzYkdKR0ptSnhBYU5yWVRiLUtOZ25Mcjdpbnd5VGFMWmNuSXhJY0JDR2FDclp3MlZ3dVhIbmVIUTgzZ0FMY0cxX01QT1ZtaFd4NDhwM245MlRzVWNQX0lRbHBHaWVobGZKTElCcjdqQUJGRFhDT0hRekJFVkd2M2gzdXV4alhOX3J1NWNrd2JURHZ6YzBVbld0eHd5TGFjUXhjVTZjbE9EczAySE51eHg4QQ?oc=5,2026-09-18 08:31,半導體 台股,positive,0.8,high,"2449,9231",半導體封測與AI供應鏈領軍，京元電子、宏致等股票強勢漲停
Google News,記憶體股、IC 設計股價大漲回血 00947盤中漲幅逾3%稱冠半導體ETF - UDN,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBXX1o1QmlHM2V2NUVYVTc3cTFJZklLRkdheU4tWExreFBScWZ2NjhrVlNTUXpqUmpCMTY5Yk8xb1pkWVlBdkNMck1PTjZySXpiSVNR0gFYQVVfeXFMTUllWUJiQkxod0dOSWxNLU1CUGUtUTlVQUVaU3EyeFNQeUVrN1N6el9MSDJVMVMyX0dsSVh0TEsyOVlXUDJJdktZZXRJeG96dmpicFBHQzl1bQ?oc=5,2026-09-18 02:51,半導體 台股,positive,0.7,high,00947,記憶體股與IC設計股大幅回血，半導體ETF漲幅領先
Google News,半導體行情燒遍台韓美！ 00409A三地持股同步開紅 精測亮燈、英特爾飆7.6% - 觀傳媒,https://news.google.com/rss/articles/CBMiV0FVX3lxTFBxUjlEQUM5NnVFbG5xdDBHcHpMbmRyZ3ZZYXhRbVljNldwYjBhdjRHUzlqUkVJNmFXaWlSMFplX3hBU09MQmc0ZUh5Y0h0aWtiMjdsRTNOdw?oc=5,2026-09-18 09:18,半導體 台股,positive,0.8,high,"00409A,6510",半導體行情跨台韓美三地同步開紅，精測亮燈、英特爾大幅上漲
Google News,記憶體供應鏈迎併購潮！半導體領軍台股飆漲800點，華邦電砸11.2億美元-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQTXZSdTdySHVlNGk1Z1JZaG5weDg1SlozclJNenJ1c3laUVQ3UlVrY2xMcFZwdDlFMTFUR0lnM3JjR0h6Z2VLdFY2NlBwY2VnVmpadkZqT2daRld3S083UURRdDJUbXpZallWMmR1dVRYS1FWZ3k4MjZrOGJwMUZSMmRB?oc=5,2026-09-18 07:52,半導體 台股,positive,0.8,high,2344,記憶體供應鏈併購潮帶動，華邦電砸11.2億美元加碼，台股飆漲800點
Google News,台股爆量大漲892點！收復47K - 財經新聞 - PChome Online 新聞 - PChome Online新聞,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOblcyM25QV1lxNVFsajkwRDZQZEZnNUZOR2ZfNF9Md0hYRVA2SHN5b281UVJRS0ZHclVkWUdOQnJsQ2dHWEJqMjRyclhoMS1OU2JxdktQNmlpVjUtZFFEbEltdHdHczNDQUlFMGZaX2M3YUd1ZHI5enJjVHRXMkNDbUM3U3I4ZmlsbHZZ?oc=5,2026-09-18 06:19,半導體 台股,positive,0.7,high,,台股爆量大漲892點，成功收復47000點整數關卡
Google News,半導體商機上看32兆美元 這4檔股票可望受惠 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1KaUJDU01FcDZBekFXZTZuMktjUE9teXBSek9nb1BwVVBVamtSMWYtTnJuVE1zS2hsNlhNN3dVTl9yRHhtOWJkS2FoaVpQbmM?oc=5,2026-09-16 03:23,半導體 台股,positive,0.6,high,,半導體商機上看32兆美元，產業景氣前景樂觀
Google News,今日漲停股｜光電、綠能與半導體特化強勢領漲，中石化、宏齊、亞通爆量攻頂0917｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi9wNBVV95cUxOVmhZZThZak4wTWFNa21rdllJOTNaUElHM0cxSVpoU2xlZmhNN3VVZy1wRk4tTWZhWGwwY2gwQ0czWlprOXZtRlM5QVpBUVBkNjFtcEM2Sk9lZzFqRC13RG5XNHJvSmhMRVZvaU9JZ1ZaWFpPT0thZXM1VkJaVHZwWkV2S0dzaHpuM1hVVlFLTnNoSUF3TG5JMFNiUjYwVGo1UkxmVU1tUHhPWnFwZ1M3Umcxa2l1RXEzS3otYVRXbU1tODVkNUZReXotbGNuSW1xU1lGejJwTUN6ZTlidHVZV3FQOHZ5WFMzSmpid1VnUi1lUHlrRVhYbEZ0M04xYkNSam9URlFrVFRuWEgtVlRyVkdMT2dLY2JKeUdHaVQta3JrRW5PSC1jZmw5a2VsMEhQUWFuZ1M0TWxOUGZxWk5kYlhRa29xemFWVWx1Y1A4RUlScjVNN3hIQkZBaVRfNlVBNEt4OURBbk1KWDZOLUhlZ1AtVkh1V3hiX1Y1ZnlvbzdCVnZ6NXF4Mlk0bkdXSnhmRTJPSWZBLWZqcElnc3dTenJTTEdfUkZXWFJjNnA1LVZZT3NZU3hnc2F6dFRuN2N4NVhyU3haWVB4MXVEOHRtTFREUnRYZmVVWE5Ici1SbVZlU1paSV9TRGlXUHpZS2xSSDZBQUp4VQ?oc=5,2026-09-17 20:18,半導體 台股,positive,0.8,high,"1314,5514,3709",光電、綠能、半導體特化股領漲，中石化、宏齊、亞通爆量攻頂
Google News,台股開盤／台積電漲25元領軍！台股大漲逾600點　4大強勢族群點火 - 三立新聞,https://news.google.com/rss/articles/CBMiSEFVX3lxTE0yaGxyeFRBbzhreUdiVllIbWZvM1dqQmdNSF84eE9McGRHMlp4dVMwOWZLeTZIMXRnQ2IzRkM3TVl2bmE2LVk0bNIBTEFVX3lxTE1PeFo3b1ZwalNRNnFDVjRqR1BBUkljWkNnb0JGTUxGc3BvS1FRdjlCa1VqVXdjcjFCc2trdC1vdjNLWFBTRHU1SXpsSDg?oc=5,2026-09-18 01:09,半導體 台股,positive,0.8,high,2330,台積電漲25元領軍，台股大漲600點，4大族群點火
Google News,專家看盤》鷹派聯準會也壓不住半導體！台股今拚補量站回5日線| 財經 - Newtalk新聞,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9xb2Exb1pRSk1VZGIxY3R6RG9TTDdBbHpXSFh3ZjVXWFBZMDZXRzlkLVVLS0NOZlhoeWRxeHJxUVR4cmFqNlZQdzEycjI2ZWYtb0Y4eXJIaXdpNzQ?oc=5,2026-09-17 01:22,半導體 台股,positive,0.7,high,,半導體行情強勢抗跌，即使鷹派聯準會也壓不住，台股補量站回5日線
Google News,今日漲停股｜光電與功率半導體領軍爆發，鼎元、強茂、瑞軒強攻亮燈0916｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi0gNBVV95cUxPbThJTGprS1dSbkdOTUxzY2FJcW1wWktpbXZ3V1NMVlRRb1N0bEF0TVR1RHByd0lhS3BRTi1qSnRhWmZ2MlBOTlhobTNsUHlhZ2trR0hTR2RjSEM5cUR3NFV3b0FMWDcwbGhQNjFvZVpTSXdlaFNXVmNoV25qdVdiOW9sNG1lOWNCUnNyNVI1b0NwZWRvZEdSaGZGM1dIOFVfR0FDXzlKQlk4MFdWSFgybUxoZWQ4d0VmZlUya0JMNEI1LVZMN2JRMWs1VWhoX01UYnVIQkwyN09BdW9rMG9zRkFZN19QbEo4R1RpbVVIZHFwLTNCWkVBay15enVTUVRVTWpFemFERTFlX0JmR292SmJRR1FqdERTMWkwVUdmczBnenNCLXNQUEt0S3dMUTRHSjdIT29XOXdkdVpRVEVzMkFxTnJTczNKdGFkcEZ3Q3lBc3ZGTnU3OVhFSThBOXRrTExobm9ndGRiSlktRFlWSklQeUFSREwyYmt2WHl4Y0JrMUJpS0ZWejNvdzI5UThQTzlJQThvZkNjVjNsRURBN1RYLTlaZk5tYVZvbU5FOTh1WFA1UUs5R042VXZqWnhKWmJvZHlQalVhNWhMZUN4eXVR?oc=5,2026-09-17 18:48,半導體 台股,positive,0.8,high,"2329,2401,6223",光電與功率半導體領軍爆發，鼎元、強茂、瑞軒強攻亮燈
