source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,逃離半導體！外資上周拋售約4兆韓元三星和SK海力士股票 - tw.stock.yahoo.com,https://news.google.com/rss/articles/CBMi9AJBVV95cUxORzRjS19CVWRqSlZKYkJrYzN0WUIxc3NhUjZLR1ZTUG1ybTlIQ21iMktXblAxMXNQb3daeFN4RVpPVHFyeUt4dFZZMEJwa09Md21fX2JNZjViR1BMeXlRdFVHOXFIdmxMVjlYZ29fdk1oNnZQbmIzRE1KX1J6eGt6eHZ2dmxvNEt6d2VoWnVRaXZZYVlmRHRUSXNfWlVnYllfUVY0QS1hbnRVVnh4NUpWXy1PN3BRSlJMc1I1UXBTN2swa2ZMV1BWekxaek4xakI5TDc2d3hpUE80NVRvLTk0aW5rQTV3RzNkQ05OWVZXNGpVSjBzeHpOVmRRdU1mQ1lWU3VkT3JVMjQxOExmTUN0dGw5TDFuSFhoSHVtOWpJWmVLLUliT2lncWFQTG9TdldHb01iRkgzOUFjVFQyWU92cFhiY2x5RllVQklhanM0S0QtU2pjN05COGxMS0VpRzZCaVdaZ1lWbThEVGJpX2ZCQklQS0k?oc=5,2026-09-14 13:20,半導體 台股,negative,-0.4,medium,,外資拋售韓國半導體股反映產業悲觀，為台灣半導體埋下陰影
Google News,"【0914台股盤後】台股失守月線回測45,800 關卡，資安與功率半導體逆勢突圍，策略選股法人目標價聚焦信驊、鴻海、旺矽、智邦｜豐雲學堂2026 年 09 月 - sinotrade.com.tw",https://news.google.com/rss/articles/CBMitwVBVV95cUxNSC1GNkc2d2xSa2d4YlJxMkx3VWIxa1NmMkluc05pSFRJNnY4ZXl3MXpON25UWVZDUm1jdXBoS2U0Z19YTmpPb1lsRERSMkVUVTBsNlVLcTNad2lVUVFKN2FKYVEtSld6cjdXSm1MS21ONVpQYVZZS1dFLVNCZ1A2RXdwV3hzZDRWVmFhdmlnN2R0eGhRYWlCY29rV29PODc1Y2U2UE1lcXllLXlYYl96Ulp4WGlFTEtabW1VUGlFeDR3VmhsY2FlaDNoZHNlVXlidzN4WFZxZV9aazJQeUJsem1XbWFLbjBqQjdoRkRMSmoycWF0REU5bC1kYmF1OXg2aTJSRUJ6Yl9XaGxoZEtfZEk0YS1mLXF4QTZxaUJzWlJxb25pOUtGOE1lR1pLekxHdlJDdzJzVWNkaGZ0LUJxTW1ZVWdJSlpXbV8zY0JhVkpyOUI2c1J6U0NHN0h3eUFrdVJIcDZCdGtZWlhUT1B1elRiZ2p5WGE4bmV1QlAtTWNqSHZiUDdLNWZvblBzSmRfal9pSEJOTTU2SzVXVkxWWGsxVXdUQzFJLTNGbzBoUXNlUndjSzYtU1hQZ042Vk1PVWJINXNLaGpFOHV5by1oSTZ6N2M3dkxWRV9nNWpyZ2phbm9qRVgxaElCMVZXTm5IOGVKWDdmVmtTX21GSURmV2dYWl9sUkVyYWpMVU0xTXdZY3F3NE1SUzluaXVEb3RHc0xJZ3hBVTRDSW9VdkdRZzdpU1I5OEhaNkMtSFphLVJwMGwwbW50X21MQ254eUZ1QlZoQlhCc0NiZXFXNWtIZzNjYmpzSUczdWxMYmlIbENTbTlRU0VCSW1sMzNGOThGWUhyX0RxR3ZhUEs5eXl5SU5IQnFBS3BPb3F2QXU3R2hjREpPQ0FwWTh2QzVjNEY3VHBzUkpGRQ?oc=5,2026-09-14 09:33,半導體 台股,neutral,0.1,medium,"3035,2330,8454,2345",大盤失守月線但資安與功率半導體逆勢突圍，呈現分化格局
Google News,台股痛失4萬6 外資賣超369億元撤出半導體股 自台積電提款266億元 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5OYUlVTjh3SG9CQzJILTM1VzduOXMtdHk0N0ZSSWRuZzRVRG03ekRDZzRRaFZOWTJod0RvT2g1S0hBRTN4emdHVmR4QzlMTE0?oc=5,2026-09-14 10:21,半導體 台股,negative,-0.75,high,2330,外資賣超369億元撤出半導體，台積電被提款266億元為指標股重大利空
Google News,2404 漢唐- 今天美股半導體大跌台股是撿便宜的時候？ - 股市爆料同學會 - CMoney,https://news.google.com/rss/articles/CBMiWEFVX3lxTE16MklraG1TdHYyQzQyUmtZQmNPc3B2dHlMTDhfOENEYzBpR0xVS19mb0EtVEJRVGxaUUtPUk5kRjA3Vzl3ejNlcERqMG1mU0V6TDFpSDlWa0Q?oc=5,2026-09-14 21:12,半導體 台股,neutral,0.0,low,,提問性質的討論，無確定新聞事實依據
Google News,AI煞車論重殺半導體！費半狂洩692點　台指期夜盤跌221點 - finance.ettoday.net,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9SbTZaeTlmMlJpQ2llRjhDVEVBWFhuNVFWbW9sMkhLSFBEbUdwNVlxYXRxWG5QakppQUJvd1BtREozNXF4UDdOQ2RweWtEcUozTUHSAVBBVV95cUxNRVdNUFF0MkRIbXJZUUdxR3dCYmNUZk5LSU1aSk5pX0I2NUoyRGdrWTNXU1g4Mm15anF2M3RGdE1rcldaTmQyeWd1R0xoY01PdA?oc=5,2026-09-14 21:57,半導體 台股,negative,-0.8,high,,AI增速放緩論打擊半導體產業，費半狂洩692點、台指期夜盤跌221點
Google News,台股 AGI 題材火紅 半導體 ETF 績效開跑 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9kTjlXampoYUwzU1A0UDQ1UWU5dkdkMlZwYUJieV9uUnhCc213MldqSUc3ZFAtR2FLS3JIcExuRUFTR2JpNTk2T1RyVFprSy1kSGdlcW5SeW5JZ9IBX0FVX3lxTE5naXFtSXk5aFY0dXI1VnRySzJLaDdFcGJZQks3bmhHd1pTZnE1NU1GQmZTVjkyUmYwVlI3WFEzc0hpanE4Ynd3Qi1YX05nVWZBQTJhYXpYSnJlXzdmSVJF?oc=5,2026-09-13 09:00,半導體 台股,positive,0.5,medium,,AGI題材火紅帶動半導體ETF績效啟動，吸引新投資熱度
Google News,台股下殺132點後走高！「矽晶圓」強勢噴出、三雄齊漲超過3% 嘉晶、辛耘、昇陽半導體小幅上揚 - FTNN 新聞網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE9kNTJuU0tkRnNtVmsxNWJIQnVNOWtkRFpmZ3pFT3A5LTN1ajZxQVc1bjV2bm1vb0JmUksyRlV2Nk5LYTY3Q01wVHNHRQ?oc=5,2026-09-15 01:25,半導體 台股,positive,0.65,medium,"3016,6244",矽晶圓產業強勢反彈，相關股票漲幅超過3%展現低檔反轉力道
Google News,超級央行週發酵台股跌破4萬6！外資提款半導體轉進金融避險，台積電連四賣-財經焦點情報站 - cmnews.com.tw,https://news.google.com/rss/articles/CBMiggFBVV95cUxPQlFVREwtX0YwWWJZVFRzTVYtUXYtVzdzd3Fkendxa1EtRkRKSzZnVmJOMEhwSzloNjNDTkNEMG9xOHRSMlgwOUl4dzY2Rk92Z0xFY3hyNnlBZ21JYVd0Q250M29OeGRLMWZzSEZTWDM0MUFTV3lzTHI3WUlsc0dBaHBR?oc=5,2026-09-14 13:33,半導體 台股,negative,-0.7,high,2330,央行週發酵外資提款避險，台股跌破4萬6、台積電連四遭賣
Google News,獨家代理！富強鑫攜手中科先峰 跨足半導體玻璃基板先進封裝 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBiX2FsRlhWQVI2Z2x4UC03MXRNZll3S1lKajdnM1ZfQWFDVDRDQWg0Nm5CUE0zci1jdzNiQ1lFU3JFUmppcWNzdkVzeE1xcXM?oc=5,2026-09-14 04:57,半導體 台股,positive,0.35,low,,富強鑫攜手拓展先進封裝玻璃基板業務，開發新興商機
Google News,半導體股承壓！美國AI發展風險引擔憂，Micron與MaxLinear評價亮眼 - cmnews.com.tw,https://news.google.com/rss/articles/CBMijgFBVV95cUxQcE5FWExySnl1dnIyQVJ2NC1uNUJHQmU4MnFKOC1QSFRYbTdqai1oVHVfVUgySTdyNVQwNGxEY3JZdXdfLVR3NVJDNnVDVDBhcXBtd0RwQjQtblR5U2daY0hRZnFwUjc0eVZ1YXNVVzViSTlVdGdlY3E1TWFkSlhaNVBRSnVXWGNNNGxKNFBB?oc=5,2026-09-14 10:47,半導體 台股,negative,-0.45,medium,,美國AI發展風險打壓半導體產業前景，惟美股優質公司評價仍強
