source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,台積電德國廠創7000職缺 台德聯手搶半導體人才 - Yahoo股市,https://news.google.com/rss/articles/CBMixgJBVV95cUxPMWNoR1M0dTlFNWpleUhrQllzeDJZa1FvOG5zLXhfOERsNEFGckEwVUhIWkpMMkNaSmZDVGZpeEFOZFNjNkpxTUlwbVkyUTk1N1lPczF5ZEhuc0kxLTM2eUFjWGFCVlU5VG9ra2xCTmEzTWhQVi1TMXBDVEYycmRIeFVUelc4R0xXRnBRd05yMGZDN0gtUDlHTWJ6emZNaDBXc2xMY053N1M4UU5hTi02T2ZqaG0wSWUxZWhtNTh2MUxNX2lVc2dpMW1UMlBYcjNiem00bGVId1RWUnZxMkF1WWhYMkdwdnlfSGFMT1BPVGNvWHJZcUdaaWllbTFGUGtqWUJwYTFkdGV5RGxudUI2M1BtXy1ZNkNwT2FndnlGNFg1REl0aWlXM0JfTXlFUWN5OFJoSTRUbTJ6ZXBKS2NwN0lzV05WUQ?oc=5,2026-08-26 09:44,半導體 台股,positive,0.65,high,2330,台積電德國廠擴張創7000職缺，展現對未來需求信心
Google News,功率半導體回神 台半、強茂奔漲停 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTE5Ua3hnR0FRSmdGeVFZbUZtd2ttYjBiTFhVWTFLN09mcmNUdURXb3VMcnNmUmxsSFV6bVVucjkxVmFkZTRhNHhIVlRwX05qZVhkLS0wRzlZSlFHa0Vad0VPUlloSlJEY2NoQnVLcjJ3UQ?oc=5,2026-08-26 03:55,半導體 台股,positive,0.7,medium,"2388,2481",功率半導體需求回升，台半與強茂漲停
Google News,台積電(2330)領跌台股！最新研調估半導體營收攀1.6兆美元，聚焦AI先進封裝-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNUUNsM253UElSQ01fdHBhX3hPODVReE1ieWE2dWNNaTJoSmw3cTh4VlNhX25zdk1TWEhNZmUyeGRsVW9vdVBVblZSU3hjQ2V4OVVKVzZmTEVEdTBXSVhvdy1rd1NoZkgzamtPelVJRlZQOUJoVWxaZ0FhMGdNOWRmRy1R?oc=5,2026-08-26 04:01,半導體 台股,negative,-0.35,high,2330,台積電領跌市場，短期承壓；雖AI先進封裝前景佳但未能提振股價
Google News,輝達今公布財報　法人預期帶旺半導體供應鏈 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1DZy1jSDdCeTg3OVpwel94V2ZPZDlBd2lJQkxCNldPektwZVdDRzJpOEtVYnZHNmFwSERCdUw1ZGF1NUl3UnpDc29MZjNXeVZQdkHSAVBBVV95cUxPZlRHQU5XRmw1VC1Yel8wRlVEWTUtd2ZwRWJDOFVhWEJuZFNfcGNSbW9KWmVfUTQ4UkQ4YzFIdEQyTVNua0FtLTJrd0VFdUhXbQ?oc=5,2026-08-26 10:04,半導體 台股,positive,0.65,high,,輝達財報表現預期良好，利多台灣半導體供應鏈
Google News,台股月線失而復得 量縮震盪現轉機？ 半導體展前夕「高勝率名單」準備接棒！ - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBDRlZmQXJ4ZTZpOE9IdUo4WFV2Tmw1ZnozZ0IwS2hwZk51S0ZhY1oyeDdhbzFqdHF2ZWJXZmY0TlZNRVBtUzZwM3RBblZJNjg?oc=5,2026-08-25 07:51,半導體 台股,positive,0.5,medium,,半導體展前夕市場看好後市，出現交易機會
Google News,焦點股》國喬：攜手日廠 切入特用氣體 - 自由財經,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBhMjFMeUdkXzZ1QzAtSlVjYlhlUHdUR3Ewdk9ZdEM0bURweXIyTG1MQTBZSVJWVU9ySjJLZHRMaFZMTTFUM19NSHFzQ1pqTlVJa3ZpZFo4Qk9TeDh5THZz?oc=5,2026-08-26 01:44,半導體 台股,positive,0.55,medium,1210,國喬攜手日廠切入特用氣體市場，拓展新事業線
Google News,安聯00412A 9月開募！首檔鎖定亞洲AI半導體、HBM與台日韓供應鏈 - 遠見雜誌,https://news.google.com/rss/articles/CBMiTkFVX3lxTE85ZXkwS2kxNHBXZVRBU0hlNUZnaHBjNUVmTzRkYkRWaWF3czRFTEg2SE1QQ3k5cGlSc3JWeUQwWENERFF4TGRKdVlrdnpMQQ?oc=5,2026-08-26 03:58,半導體 台股,positive,0.4,low,,新基金鎖定AI半導體與HBM，反映市場對產業長期看好
Google News,美半導體股挫跌法人：台股待補量關注華許演說| 證券 - cna.com.tw,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1vczhpRkFSTDZ6NU1JUnhVWkpWc3Z0eGQ5Wmg2TWMtazA3Mk5LSGk5SmQ1OUx6N1Z6TGlhcUt5LWNxeVplalc5R19hOGNFNkNZdnQtTVhMTHlLZDVpQ2c?oc=5,2026-08-25 00:22,半導體 台股,negative,-0.3,medium,,美半導體股挫跌拖累台股，但法人預期量能補充
Google News,買盤爆了！塑化股國喬跨足半導體飆漲停 76.42萬張等買 - TVBS新聞網,https://news.google.com/rss/articles/CBMiT0FVX3lxTE95RVZndHpESzdKMmd5RkxEWmZSR3dGaE9nRmlEWWF4UmxkVGl0MHFwRVZUX2x2YUJuZU9EZ3BuTzhhdkZ5WVF3eXpKcnVheVU?oc=5,2026-08-26 02:55,半導體 台股,positive,0.8,medium,1210,國喬跨足半導體漲停，買盤爆表外資卡位
Google News,94檔台股ETF止跌回升！這12檔逆勢創高 買氣聚焦3族群 - 三立新聞,https://news.google.com/rss/articles/CBMiS0FVX3lxTE54RVF1dGNtTDFxU2xNV2NKdVoxNmhvY2FjV3FINXJ0bWRHbm9OVEVpak9nNjZPZVhHRDRfaHp5Z2g3RmFCSDlvbUpwMA?oc=5,2026-08-26 03:03,半導體 台股,positive,0.45,low,,台股ETF止跌回升12檔創高，市場信心恢復
