source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,大漲大跌不敢進場？看懂不同指數的「真面目」，其實牛市根本沒離開 - 鉅亨買基金,https://news.google.com/rss/articles/CBMijAFBVV95cUxQRm9oSXVVWVMzQTZtaUxtOTNjbkUzM3U5ZGRrQ2k2bEtqa0VUYUl0Z2NGbkRqSG5PaUF6Z0JLM2ZTMzZnem5ZVDJ3R0pBRVZDZzg1TXppcXktZ3dHdXVUSTVJcjR6dHdrb2lIQWl2V2dLSUVIMHJyRE1FNmc1bnR5MzVOb2xzM1VwdDJpVQ?oc=5,2026-08-17 01:57,半導體 台股,positive,0.3,medium,,市場教育文章，強調牛市未結束，正向市場情緒
Google News,功率半導體第三波漲價來了 台廠10月起擬再漲15% - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE51S0o5cGZoLUZEWmZ1RG1TXzZhT0RTYnVFY1pqa3o4MFpSYXRkZnlzX2VZNGp2Z1FKamRGWThiOU9EOEN4OWtJY2VTSzBSV0U?oc=5,2026-08-17 09:42,半導體 台股,positive,0.6,high,,功率半導體第三波漲價確認，台廠獲利空間擴大
Google News,台股指數站上45K 半導體封測與高填息策略躍居雙主軸 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE9XMnNsQWNVQVd1NTkwcW5EdjVkaHU3cERjR0ZzWGM5ODl4Z2tkZDhkVVdqVVdIX0xzeXNELTZteGVWOFJ1c0FoMU9uSWhQRU1sTmhvaGhpcVVNd9IBX0FVX3lxTE0teG9jSWtqTDlFZlFvc042OEtzRFVKTHZXUGI2enhQNzljalJYckd4MDhJcjFUamZaa0plOG01RmNxZl94OHRDZFA4VnR4RWVfS3J5Y0RpSWMzSVA5aXNB?oc=5,2026-08-16 09:00,半導體 台股,positive,0.5,high,,台股站上45K新高，半導體成為主軸驅動力
Google News,《日股早盤》半導體撐盤 日經小漲；Appier狂飆-新聞內容-基金 - MoneyDJ理財網,https://news.google.com/rss/articles/CBMikAFBVV95cUxNVkJyLWNBcUxtRU0xRnBKZFpUZzlURHNheWpHY0JPZWplLUgwMDFHd29pVlJ1ZmFhNlpkYzJQY00tcXFnMnZLNkc5ejBHNFJTa182OEM1OXNVN285cllfMlZrRDJraU5yZExaUzRiODhFeDR0QU43VU56SzlhaDN1VkdTNEcyNDh4dDFTWHNFbDM?oc=5,2026-08-17 02:39,半導體 台股,positive,0.5,medium,,日股半導體撐盤，帶動亞洲科技股漲勢
Google News,AI、半導體撐亞洲成長 國泰投顧看好台韓股 - 中時新聞網,https://news.google.com/rss/articles/CBMibkFVX3lxTFBQUXhxRUFSaTJYeEZvUnphZ0QwbjhRQkQ1aXQtekplb1hBTzVkVVl5eUpNOTlpUFlOTGdhTGJGaGhBYmJVU1duNEJ3RmFXckZpUGwwNV9PQUdpaHRsaU5uOWFOeHU1U2YxdzQyeXln?oc=5,2026-08-17 03:45,半導體 台股,positive,0.6,high,,AI與半導體驅動亞洲成長，投顧看好台股前景
Google News,半導體回檔塑化金融接手，台股輪動能否延續到下週？-林彥廷看盤室 - CMoney投資網誌,https://news.google.com/rss/articles/CBMigwFBVV95cUxQUm5kT3pPT1FwRXk5N2xLVkRnajA2UTJTN3FRSzZhVkdmREs0TzE3OWtJTEJHc0FCTGhXZF9KUUQ4WHZJUEFrbGxnY1plREVvRGRtaHlZM0hMTThPcXIzbU5icmNNdjBJOUZHcDI2NHRkbElWQWMtNlkybHViRng5Mm1Maw?oc=5,2026-08-15 00:02,半導體 台股,neutral,0.0,medium,,半導體回檔調整，主軸輪動至塑化及金融
Google News,崇越：客戶開始搶矽晶圓 迎半導體材料漲價潮 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBOVkQ5Vk5mNVhXU0M4d1lOaE9nZEM0RHdyQzFJcXZFZmx1N01IMWROMDZNRzJJdDNTWHNQUThwSmRKaVZuc2JQSFNVSDVzUm8?oc=5,2026-08-17 08:23,半導體 台股,positive,0.7,high,2639,崇越確認客戶搶矽晶圓，半導體材料漲價潮啟動
Google News,美 CPI 未添亂 台股半導體全面點火！國巨漲停、矽晶圓三雄連兩日亮燈 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5QVWUzRlFGZWVEc19EOTljWmY2Vi1MeEpvYU85T1Y1b0puemFDSEp5cE5fYTFGR3VkdS12VC16OWdLeVZmLTcwR1djQ0lHUGZYYnpGOV9oWVhiZ9IBX0FVX3lxTE9oWmlpSk1jSVdJdWp1Q0x1dl8tVlNJcmFMUm1MUnpIVjhwUXZVZWwwR19XWjFOTDFMSU1yMi04VTAzZVJuN0lxUFZKZGZmT0h3bjI1c0pDUkRIeGs5N0xN?oc=5,2026-08-15 09:00,半導體 台股,positive,0.8,high,2327,CPI溫和利多消除，半導體全面上漲國巨漲停領漲
Google News,日半導體商品動能強 反映AI推升高效能晶片需求 - UDN,https://news.google.com/rss/articles/CBMiU0FVX3lxTE93amhpNEFoRjRtUXE0aW43SGRfX0tlNXFtQ0hNVlQ5S05iWi1jTFdwV1hrVUJMTDFPNVVmZkpVcUdIa3p4cFh5M1RKV1hpc1QzeExB0gFYQVVfeXFMUDZXNGo1dGFtNzBmWUpkQmFjVFRoUmNTYzA5aWhVM0MtTUpTNFpOZGVjZnNlYmU1Y2xJUVU3LXRHd0YzaGtIQjhQbUpobzhMbzFoOWZCOUxvNA?oc=5,2026-08-16 17:57,半導體 台股,positive,0.5,medium,,AI推升高效能晶片需求，日本半導體商品動能強
Google News,天能綠電拿下欣銓10年長約 搶AI半導體綠電商機 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE9rWl9kcmVLZTMydk9XOERpZDlIYS1BQWZmeDM5OU1laFNCRTZxRG5XdzJneXFNMlhqbVZWYk94NkpPSmdJclZkYU5mV2xIZHc?oc=5,2026-08-17 07:22,半導體 台股,positive,0.6,medium,3167,欣銓獲天能綠電10年長約，AI晶片廠綠電需求確認
