source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,台股AGI題材火 半導體ETF先衝一波 - UDN,https://news.google.com/rss/articles/CBMiWEFVX3lxTE9ZNWdnVkljMjFtSTZaQ1hXUWl6TC1rN1ctYnVZbng3OVkxaHVHUFlwa3Z1ZU1tNjFNV09Rd1E3WG1CNTlyYmNLY2ltTEtCTlRLdUpjQnZhUHHSAVhBVV95cUxPWTVnZ1ZJYzIxbUk2WkNYV1FpekwtazdXLWJ1WW54NzlZMWh1R1BZcGt2dWVNbTYxTVdPUXdRN1htQjU5cmJjS2NpbUxLQk5US3VKY0J2YVBx?oc=5,2026-09-09 07:54,半導體 台股,positive,0.7,high,,AGI題材帶動半導體ETF上漲
Google News,今日漲停股｜半導體與PCB 高頻材料強勢領軍，聯電、富喬、台虹爆量攻上漲停0907｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi8ANBVV95cUxQYWhscl9MX1hRancyVGk0X1o1OVJUWU9aWGZpWUE2RHBxTVUzWFpET0tqdjEteDBvX3dGVk91WnhCN1NuT1hINnNSLTVqdFZsSFdmMHljTWNMdzh3cGc0dGRtT0xUeEJFcnp4cUNINUdzQkhPai13Ui1pYlQ4eE1PTXZvamNKLW1va0R2dGtaUXF1cGdUMjZFSGxlM3JMaW1WVXMtaFpGYTBHWmVCTk0zZFBnSi1PMG1lbEs3czc5WUxrVHdMY1ZEckNyZC1VVU83LUZPMDFEaTJRa1ptaHIyb3FBeFJyQ2dzZWZTWFdVSml0S0lWMUM3OTdjcVdOaFVEMGQyNzJ0c0V0Rk5FVmlUUEVLQWw2WWJEQmFRQ29ycFhpOWtLQTNiaEV4WUVDUjhLZDdBb01ILWdwVHk4RXJ4SXJ5SzRzcThSZXhwc1RRd2FCSlpoRS1ZNUtpWmlEcV9WdXBXVm8yNDE5NHhXeF9MQ2llYjZlcHFWQU5ZRVB2cTQ3ZFdMdzJ5VmRCN1FoWmtZQUR6ZnNPLWJ0Y0E3c016V3pNUnBfeEhpQVdFcWlvbzVOdHU4SnI3aHhaakFwRWVsOXptZm5IOE85Vm9MZjRjSlpTYWljTGxPWS1zRTlTNWFONzNwc0Q3VTlDSi1DX2tn?oc=5,2026-09-07 12:00,半導體 台股,positive,0.8,medium,"2303,8066,4033",聯電、富喬、台虹等半導體股爆量漲停
Google News,打包最強科技財！台日半導體ETF「3檔」 掌握AI供應鏈錢潮 - Yahoo新聞,https://news.google.com/rss/articles/CBMizwJBVV95cUxQa2dPTXhoMldEZmo1UWpVVTg4T1ZhN0xFVUM1Znc0dGJiTkZIaXlJZVpJZmZvcEJfSFBjRGZ1YjhfVzFPSTZjWkJTb0NGdW05azJhVERXRFpOamlGbDYxR1RiT2JLWmdORjhLWTNwams4T0dEZVd2blRtWGRwYXctMXBzbElqM0ZZeGdRZjBsbjRqSFV0Q3Vfdk4yTV9admFEZjZFZlNnTGE3WDVWa3JNOEdVX1ZlSF9CSnd1cnJDZmkzUXBkd3BQR3NoRGRVX1pBWUdMRkJsY2lIUTlrRVZfNU1STUlRMWZ1c01KeFNYSDFpRFJySzVtZEdVLWN0UWRCcEpVZ2pfelVXc3ljT01LblFURFlLOElrbWJYWlBwWjViVHlOS0xQMkpyX1hZdUdnVzltcFRtaDFrcHZucHNMY3M2U3F1TTlOUUNfTGpGOA?oc=5,2026-09-09 01:47,半導體 台股,positive,0.65,medium,,AI供應鏈半導體ETF掌握錢潮
Google News,美股AI買滿、台股重倉怎麼配？阮慕驊點名這檔「一次打包台日韓」：台積電比重僅10% | 張庭維 | 新聞 - 風傳媒,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5DWUprZFNMQTZZMEVzUFF2MmIySW9odW5oclIwekRsd2NHQ21fdUxhZWpzS0pwYlY1QjZ1eUllaDJubFE4M25yTTEzNTNKQQ?oc=5,2026-09-09 02:17,半導體 台股,positive,0.55,high,2330,投資專家點名配置策略，台積電是核心持股
Google News,台股衝47548點急縮 收漲78點台積電翻黑 - 財經新聞 - PChome Online 新聞 - PChome Online新聞,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNdlAyUEZDdGhnVEZOZUZab0pXd281TG9SS1ZDQVZEcHI4MjJxZmtFZFFmMnBpQnhIb05McEEySlB6cW9kakJPRTZ3ZVhkMXUwek85d3B4dnhDUDBvOEFBVExRbWFPYVFrVXZELWZ4MEFxTXhhMnBzUzJ1VHEyQ0RmcXJGYTFUZWRzT2lZ?oc=5,2026-09-09 06:09,半導體 台股,neutral,0.1,high,2330,台股上漲但台積電翻黑顯示市場有分歧
Google News,AI不只拚伺服器！機器人新商機浮現 這檔ETF布局台積電、聯發科等半導體股 - FTNN 新聞網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE12dFBPdWdtYVZaVjJYQ1ZLTGxjV3ZqZm5jcnJ1d1FMcVdnbExQcmNBeWJPdnRvRXVtOU1hbktpbzFiMDdleUlpYjRDaw?oc=5,2026-09-09 05:31,半導體 台股,positive,0.7,high,"2330,2454",機器人新商機帶動半導體股布局
Google News,半導體股帶頭衝台股漲775點創收盤歷史次高| 證券 - 中央社 CNA,https://news.google.com/rss/articles/CBMiXkFVX3lxTE53eXhRTXZCVTRIZU5wWVF4NXZWNWt4OGdOT1RfMnJIc0xEc1o5bzl6N1dESGE3X0IwUjRLWVE3UkphT1lEMzZzN09HVENMR1ktZWJibDdNalV5RVBWenc?oc=5,2026-09-07 06:13,半導體 台股,positive,0.85,high,,半導體股帶頭台股大漲775點創歷史次高
Google News,【台股收盤】加權指數大漲775點 創兩個半月新高、台積電領軍半導體走強 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE0xMzZLLWQwRUo5b3hJVVZGOFZIb1Q5SWctdFBpTmhldGpqUGVsUE84V1VyWmRXdjdPOGt5endURnA5bDROTFZ6UFNQZ0NNakU?oc=5,2026-09-07 08:00,半導體 台股,positive,0.85,high,2330,台股大漲775點創新高，台積電領軍
Google News,ETF、基金連發新品！台股、亞洲半導體、多重資產 主題任你挑 - PChome Online 股市,https://news.google.com/rss/articles/CBMigAFBVV95cUxNMmE1OXRVOXItbTRyZ0FXbVlhWU9jbk41dnZmVVU3c1d1NWRMUzNoclQzM2g1SDBZQ1EzU2xFc0NQQmd0dXc3eFlxRzRuZkNGbnhKMlZ3dzI0eVNlcS1fR2o2OE5SSnVYNm0zTVlsUVBSOE5PcDNwUExXV1dSMXZ6Vw?oc=5,2026-09-07 05:40,半導體 台股,positive,0.4,medium,,新品發布提供更多投資選擇
Google News,半導體族群領軍台股大漲逾600點，殖利率飆升下資金轉向AI與台積電-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNT0ZCck0yTUZxOFBDQW9OUGdRMGlLT2RzZXJVQjVnRnVnZm0wanNhbmV2VTVQc3dfLUhBYlNqOEo1SWpndDNIQkVkNFhiLXhVN192aGpjWlRRUzF1eXN6YjhWVnlZMjNJa1J2OG52cnN4QmN1OUI3ODF4Q0ZxQnpJckx3?oc=5,2026-09-07 02:33,半導體 台股,positive,0.75,high,2330,半導體族群和台積電吸引資金流入
Google News,半導體股6月已觸頂？大摩：或有末升段可期 類似去年銀價 - 經濟日報,https://news.google.com/rss/articles/CBMiXEFVX3lxTFBSOWZ5ZkxpY3pLV0EyTGZsOWZiNU5aa0Rpc2wyeTNuYnpObWxwS1VvSmdJRGN5cXhkN2tBcWZXaGxzbXd4TEZ5V25JUU16UEFxSEFsZ1ptOFI2dkZJ0gFiQVVfeXFMTXR4cEpzemRyejZpTjh4NzJpdG9TeEljZE1oMmswaWZYbEVrN2VBSWlYTHJab3JxWThRQ0ZjV1VHNlNQc0I2TFpXdjBrY1lHUFRXYWdMTUd5aDF3S2FsdXlvaGc?oc=5,2026-09-08 14:39,半導體 台股,neutral,-0.15,high,,大摩提示可能觸頂但有末升段，市場仍有機會
Google News,〈焦點股〉含「積」量高半導體ETF走強 00892靠鴻勁、穎崴飆漲衝近2月新高 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFA5ZVFpc3VjQzcwbVBuMXNuYTFrNHNMZ0NhbVlYdUJsMHlYWV9rQmhOdGhpa1VNZDRjdmZtT1UtbEo3V3lmTUo5YnRuNUVKa2M?oc=5,2026-09-08 04:37,半導體 台股,positive,0.7,medium,"3533,3039",半導體ETF走強，鴻勁和穎崴等成分股飆漲
Google News,AI、半導體題材ETF紅不讓 本月績效名列前段班 - UDN,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9QZmFyRFdNMlNWV2lfdGc1WF9iOXp1bTRKbFFWNnBfQlUxT0czbXo1bzNPalFxZlpGQ3g2U2xkWDlLdm1ZZHhXZ0hlaW9HekZCM3FZ0gFYQVVfeXFMTXVfdmYySHE4b09hM24wUjZRbkE5b3hyTF9zTmlTdTJ2aE9BN0xLMWN5ZXR1emxraC1QQndWN0gydXd2OGJvMlJnZW9sdFRlQmxvanBfYTQyNA?oc=5,2026-09-08 15:32,半導體 台股,positive,0.65,medium,,AI和半導體ETF本月績效名列前段班
Google News,台股 AGI 題材火紅 半導體 ETF 績效開跑 - UDN,https://news.google.com/rss/articles/CBMiVkFVX3lxTFBoNHE4ekJHTThHU0d6RU9vRnNjc3RzWHN6eWRvUnpDMUxUS2dISzJMR1g2ZkppRUdvMFA1a2g2UUFkMlMta05SYURmMmxWb3JONU5IMUd30gFWQVVfeXFMUGg0cTh6QkdNOEdTR3pFT29Gc2NzdHNYc3p5ZG9SekMxTFRLZ0hLMkxHWDZmSmlFR28wUDVraDZRQWQyUy1rTlJhRGYybFZvck41TkgxR3c?oc=5,2026-09-08 08:26,半導體 台股,positive,0.65,medium,,AGI題材帶動半導體ETF績效
Google News,台股逐洞賽│美CPI將公布牽動Fed決策半導體族群人氣回升- 證券 - 工商時報,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBHb0tjaklWWEhQR256VVVFQnNneXpUSTR1R0JfVmF3S2otLVlkOU45bFljcWRZS2R2enY1VmVVbHVyVk5zSkhxNmJCMEh2bGVNSzcyYXNFQzM3RnNJSjFN?oc=5,2026-09-07 09:10,半導體 台股,positive,0.5,high,,美CPI公布在即，半導體族群人氣回升
Google News,台股站回四萬七，半導體與綠能能否續強？-基本面選股技法 - 邱柏 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ1pEeWJFdF9zd2VNU0VMcDFBZHdFM1NkdU8wZmJIaDB2NDBPVlEySWtzdHdDTlJiTW5WUnhwaWx0NG1iX2NYOW5vMlJDT2hHNzhZQ2RuTGNZNTRGUF9oY3UyTDduQVBvamhibzNic2lVNkQ3Z2VvbkVfY2xhVVJZQlp3?oc=5,2026-09-07 10:11,半導體 台股,neutral,0.0,medium,,基本面分析文章，未涉及具體利多或利空事件
Google News,漢測申購潮帶動半導體檢測股大漲，穎崴、旺矽掀比價效應 - abmedia.io,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5wSmh0bGdrc1Nqb0lueE82Nks4LU8zT0VFa1ZxLXVxOEtOSTIzekZhV1hSS0tQbzZrcUhMVTFXTThCalVjbHBzSGtxa2hxWGNsMDJEUEVESC1jb3B3ZHYw?oc=5,2026-09-09 00:28,半導體 台股,positive,0.65,medium,"6456,3054,6579",漢測申購熱潮帶動半導體檢測股上漲
Google News,【最新消息】外資點名CPO缺口延至2027，「6檔半導體設備」趁勢走強！ - CMoney投資網誌,https://news.google.com/rss/articles/CBMifkFVX3lxTE1xdURnWE15RV9ZWHpRMjI3ci15Y2RiblBhdmwtR1NZS1R0MnF4SGUtc2ZrNGd4QkxKSDM3M0ZmWnVvMkNrOXFjeW1YQ291YkRRR1VFTnp0Nmp3RDdhdVQ4SzVlazlVb3g3WTh3Z1JES2VzLUotNDJsNHA5TkJnUQ?oc=5,2026-09-08 07:18,半導體 台股,positive,0.65,high,,外資看好CPO需求延續至2027，利好半導體設備廠商
Google News,台股開高走低靠塑化、光電、PCB撐紅盤分析師：等待CPI結果再布局- 證券 - 工商時報,https://news.google.com/rss/articles/CBMiX0FVX3lxTFA3Q0hWaXgtblJnT3paTmMtX01pWFQyMnlkZFdMTEthOHVTMy12THpqUDV0NHpUUzNRa2ZyaDVfc09jSkdxckg2MXFPTXZZSW0zeEhpSC1PdnN4OVNidVp3?oc=5,2026-09-09 07:17,面板 光電 台股,neutral,0.05,medium,,市場高開走低，部分產業撐盤，等待CPI結果
Google News,光電股綠一片！「這面板廠」逆風狂炸52萬張噴7%、大立光跌停狂瀉740元玉晶光、揚明光、鼎元全跌逾半根 - FTNN 新聞網,https://news.google.com/rss/articles/CBMiS0FVX3lxTE5HYUxpallsdm1USE85bGZJenpySGZwYXpURjM2R191XzJBTS1HdXdYaWZaRlpxdHc1b2RrenFyRUhwaGc2eXBkTTI0aw?oc=5,2026-09-07 10:40,面板 光電 台股,negative,-0.75,high,"3231,2409,3057,6581",光電產業大幅下跌，大立光跌停、玉晶光等多檔跌幅逾5%
Google News,臻鼎放閃 押寶120天 - 經濟日報,https://news.google.com/rss/articles/CBMifEFVX3lxTE1COU9YT3VicUpoZy1IZ1ROdzFJdHZzT2Y0YWtCSkdOUmJ6QWJpaG5XbUJ4MEx3N19DbERpajZnZDFYRnhmX3ZYc2JiZ2toRzBldENoWUFFUDktSU9hWElxMVJ0NlRGZ3VreXpzWkVGVE1LN2N4RFRUVXI5dznSAV9BVV95cUxQcUVDZkY0VFNHRXAzVWMxbGd5S2Zvd0VibDJYcmQ4ZEJUS0VibEY4OHduUC00dkdHdDNGX1FqVFU5ZF9YY1lkU2F2OU9nMi1FVnRpMi1TcEQ2d3ljZ3d4QQ?oc=5,2026-09-07 17:18,PCB 電子零組件 台股,positive,0.45,medium,4958,臻鼎宣布利多訊息，120天新契機
Google News,AI伺服器供應鏈8月營收報捷，電子零組件拉貨強，散熱與PCB廠同創新高！-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxPNVNSOVZZOGg1V2JEZFZRd0xVUUlTY3FzNEhRZ1Y4NTQxdmcxMkkxZy1iYmhMVTNKaU5HRkhBeFcybV9UMko1Ni1maEhhNVlqTFhHWVhSSnNOR0tiOFk3bk9EQnY4dVdpS0t3eTkwX0tlNTdHdkF5WnhLUjB4ZW5vOEZ3?oc=5,2026-09-08 08:34,PCB 電子零組件 台股,positive,0.7,high,,AI伺服器供應鏈表現優異，散熱與PCB廠商營收創新高
Google News,台股反彈逾2百點！台股ETF規模創新高7.859兆 法人續喊AI好 - PChome Online新聞,https://news.google.com/rss/articles/CBMiiwFBVV95cUxOZ3ZaWEhxWmdqUGdReXZ5TEF2QThrdFBaaUUxcW9RV1BBMURvNmxQMWF5U1A3WThxcVpMMjRtbkR2SWVpMmFmV0paYVJ5dzhxZms5c2Qxa2VVYXZCUy1sbkwwdGdLTlN3U0VxMEdNbzd5M25lSEdCbVZnWm5IeG9EamVqQnlMYWNCRFN3?oc=5,2026-09-09 03:45,伺服器 AI硬體 台股,positive,0.6,high,,台股反彈，主要ETF規模與定期定額戶數創新高，法人看好AI
