source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,半導體股帶頭衝台股漲775點創收盤歷史次高| 證券 - 中央社 CNA,https://news.google.com/rss/articles/CBMiXkFVX3lxTE53eXhRTXZCVTRIZU5wWVF4NXZWNWt4OGdOT1RfMnJIc0xEc1o5bzl6N1dESGE3X0IwUjRLWVE3UkphT1lEMzZzN09HVENMR1ktZWJibDdNalV5RVBWenc?oc=5,2026-09-07 06:13,半導體 台股,positive,0.85,high,,半導體族群領軍帶動大盤創收盤歷史次高
Google News,【台股收盤】加權指數大漲775點 創兩個半月新高、台積電領軍半導體走強 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE0xMzZLLWQwRUo5b3hJVVZGOFZIb1Q5SWctdFBpTmhldGpqUGVsUE84V1VyWmRXdjdPOGt5endURnA5bDROTFZ6UFNQZ0NNakU?oc=5,2026-09-07 08:00,半導體 台股,positive,0.85,high,2330,台積電領軍半導體走強，加權指數創兩個半月新高
Google News,半導體股帶頭衝　台股漲775點創收盤歷史次高 - 經濟日報,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1iRDVVOUM4cUxNWGJFOXZKY0s2MjlUX2J4eGFhZE8wVU5FOEVtUDViVjBlYlR2cFZYclNKZ1RrR2wzU3F4UU1qdG8tUDVXMlItaklvUWNTWjY5UjRET3lr0gFfQVVfeXFMTWJENVU5QzhxTE1YYkU5dkpjSzYyOVRfYnh4YWFkTzBVTkU4RW1QNWJWMGViVHZwVlhyU0pnVGtHbDNTcXhRTWp0by1QNVcyUi1qSW9RY1NaNjlSNERPeWs?oc=5,2026-09-07 06:22,半導體 台股,positive,0.85,high,,半導體族群領軍帶動大盤大幅上漲創歷史新高
Google News,台股逐洞賽│美CPI將公布牽動Fed決策半導體族群人氣回升- 證券 - 工商時報,https://news.google.com/rss/articles/CBMiX0FVX3lxTFBHb0tjaklWWEhQR256VVVFQnNneXpUSTR1R0JfVmF3S2otLVlkOU45bFljcWRZS2R2enY1VmVVbHVyVk5zSkhxNmJCMEh2bGVNSzcyYXNFQzM3RnNJSjFN?oc=5,2026-09-07 09:10,半導體 台股,neutral,0.3,high,,美CPI公布在即，半導體族群人氣預期回升
Google News,今日漲停股｜半導體與PCB 高頻材料強勢領軍，聯電、富喬、台虹爆量攻上漲停0907｜豐雲學堂2026 年 09 月 - sinotrade.com.tw,https://news.google.com/rss/articles/CBMi8ANBVV95cUxQYWhscl9MX1hRancyVGk0X1o1OVJUWU9aWGZpWUE2RHBxTVUzWFpET0tqdjEteDBvX3dGVk91WnhCN1NuT1hINnNSLTVqdFZsSFdmMHljTWNMdzh3cGc0dGRtT0xUeEJFcnp4cUNINUdzQkhPai13Ui1pYlQ4eE1PTXZvamNKLW1va0R2dGtaUXF1cGdUMjZFSGxlM3JMaW1WVXMtaFpGYTBHWmVCTk0zZFBnSi1PMG1lbEs3czc5WUxrVHdMY1ZEckNyZC1VVU83LUZPMDFEaTJRa1ptaHIyb3FBeFJyQ2dzZWZTWFdVSml0S0lWMUM3OTdjcVdOaFVEMGQyNzJ0c0V0Rk5FVmlUUEVLQWw2WWJEQmFRQ29ycFhpOWtLQTNiaEV4WUVDUjhLZDdBb01ILWdwVHk4RXJ4SXJ5SzRzcThSZXhwc1RRd2FCSlpoRS1ZNUtpWmlEcV9WdXBXVm8yNDE5NHhXeF9MQ2llYjZlcHFWQU5ZRVB2cTQ3ZFdMdzJ5VmRCN1FoWmtZQUR6ZnNPLWJ0Y0E3c016V3pNUnBfeEhpQVdFcWlvbzVOdHU4SnI3aHhaakFwRWVsOXptZm5IOE85Vm9MZjRjSlpTYWljTGxPWS1zRTlTNWFONzNwc0Q3VTlDSi1DX2tn?oc=5,2026-09-07 07:02,半導體 台股,positive,0.85,medium,"2303,8129,6224",聯電、富喬、台虹等半導體股爆量漲停
Google News,半導體族群領軍台股飆漲775點，科技ETF自低點強彈逾2成！-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQdFo4NkYtZzFpVWxWcmRnaVZDR3VmZk8zZnlvQU80RWpmQVVfZEJmZ2paY2lBSFNyZUJTcTNUU2pZTV9TYmRScl9xdWdiNlgtQXFyVlhTR3k5S1BCVHdIWDUyZkpKQWZyWUZ5QktpZE13R3RQZnZsNUs4bGlia3l1R1pn?oc=5,2026-09-07 06:34,半導體 台股,positive,0.8,high,,半導體族群領軍科技類資產自低點強彈逾2成
Google News,台灣獲高盛列加碼！AI、半導體最受青睞　亞股目標上修至1120點 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE8yRDNjWURhS0pMUjQ5bWdaMUlhNXhOVU5PdUFRX0h0dkN5c0Z1c25OSHZfRmRKRVVTWmpzVU5Ddm9vMjA3b01xLVdSRGdxdWVRaVHSAVBBVV95cUxPeEFDRm5KT1JQSjB3UDFldjBtTlh4MWp1NTF6Q1VzY3lxQVpaaGxiSk9jSUVGNHRJWXh4SXFsLWFlMFMwRXU1X3FfZlIwNVBPeQ?oc=5,2026-09-07 07:16,半導體 台股,positive,0.9,high,,高盛加碼台灣，AI與半導體最受青睞，亞股目標上修至1120點
Google News,〈財經週報-台股焦點〉聚焦半導體及AI供應鏈 - 自由財經,https://news.google.com/rss/articles/CBMiVkFVX3lxTE94Z3pEYUJWbG5HSUc0N19rM1NYRWs2X0IzVWxjS1BxZWZtM3VTQ0lGSWV1SkNqVF9xU2pMQm1SLUN3ajFDN0tfVVNsbVFieHptT3lpMnJR0gFbQVVfeXFMT3FlMUFFNXBKM0JFdDVDWlRUVzNPZ05ZZnFCQVlpcDRNaFdFVUpXcDdueWpjcVlfTUZHWFlUMDNQM2dlRW5wWTJOcjJGTkw5U0xjcl9rc0o0cjZJOA?oc=5,2026-09-06 21:30,半導體 台股,neutral,0.0,medium,,市場焦點聚焦半導體及AI供應鏈主題
Google News,ETF、基金連發新品！台股、亞洲半導體、多重資產 主題任你挑 - tw.news.yahoo.com,https://news.google.com/rss/articles/CBMiqAJBVV95cUxQdXhzTFo0ZWF4Qk5WczRzNGpzU3FCbl9EdmVDajJzM25KeGJoRlFlZnk3aTAzaXNWckRzOGt4alNNX2FGTUU5UWNzZ2pIOE1JUTFnZU9ULVN6MWNTMjN2aFNseEQ0Q1lMOHkteEx0ODRFTnB2N0NpeU83aWcwSjBoRDVqZlpqdktQRV9TR2lUSGdwRUxMaHhDMGFDUHpqVkFMS2dDMy1Sa0JVdDhGamtpMUd1YjVQZHlQUFI2OXcxWjhTeWNER1o2LTJDME9fREFZUFV4OHFRdEZBajdCelBwWF9SRmhOcHRsbXRmd3plRTVMVGloMEpkWk9iZGhlUzZ0UTNYN2NOcjJ0S216ZWpJX1l6SE84dENjRDM3OURlem1GUnpzemhPeQ?oc=5,2026-09-07 05:40,半導體 台股,neutral,0.0,low,,半導體相關ETF與基金新品推出
Google News,台股狂飆775點！衝破4萬7 聯電漲停 - 財經新聞 - PChome Online 新聞 - news.pchome.com.tw,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNbXkycXVmSU1aU0ZyQ1hjbk1LNzNqVUREY0w3Sy1BQlNzV1hPUDJUckxZbEpVbjZEZEtuVnlreWIxQi1jOGNYbXBNWUJQbTVKNGR3aW03QW5hanFuM3VGUlJLaG9MV01mWS02RVhQek5VTkxJV0RvbmxaNENwaWxRRDRMVThpZkVFTlBN?oc=5,2026-09-07 06:13,半導體 台股,positive,0.85,high,2303,台股大漲775點突破4萬7，聯電漲停
Google News,搭半導體列車 緯致科技8月營收創次高紀錄 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE15WUs3SUtyRGZILVpJRTZTbmNLM2VqVWhjbDFJaWhuNGdDcVNrRWNtLWZYM0VvbURVXzBDWjBWUzFYcFJlTXFQWkJjdUZjUTQ?oc=5,2026-09-07 09:29,半導體 台股,positive,0.65,low,6525,緯致科技搭乘半導體列車，8月營收創次高紀錄
Google News,半導體族群領軍台股大漲逾600點，殖利率飆升下資金轉向AI與台積電-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxNT0ZCck0yTUZxOFBDQW9OUGdRMGlLT2RzZXJVQjVnRnVnZm0wanNhbmV2VTVQc3dfLUhBYlNqOEo1SWpndDNIQkVkNFhiLXhVN192aGpjWlRRUzF1eXN6YjhWVnlZMjNJa1J2OG52cnN4QmN1OUI3ODF4Q0ZxQnpJckx3?oc=5,2026-09-07 02:33,半導體 台股,positive,0.8,high,2330,半導體族群大漲，資金轉向AI與台積電
Google News,台股上看54K！高盛喊加碼台灣鎖定半導體等5產業台企今明年獲利預估曝光- 日報 - 工商時報,https://news.google.com/rss/articles/CBMiX0FVX3lxTE5WY29sbkc1WjlJZ0p1OVpGZTdscm9qTWtsa0pwMkNLRzIyaVMyYjBaanBoOXZLWFhDNFVXWk5seFBDSXlDSzNrWm1VdWE3R2QzREF3S1lsY2NmLTM0cy0w?oc=5,2026-09-06 19:00,半導體 台股,positive,0.9,high,,高盛看好台灣，上調台股目標至54K，鎖定半導體等5大產業
Google News,投資人瘋撿折扣價！這三檔台股半導體 ETF 定期定額人數翻倍增 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBobE5QX2ZfWkc2SmdQRFQ0a29hdkxHSEpNaUs3V2V1c1dZLTJHQjBpaEZnRWVCdDQ1bHBKMC1FbV96RmRUaWY4ZjlyRFpwWmg1ZzV3SEwzRm9Md9IBX0FVX3lxTE5uakZJM01mQzQ1LXYtRy1aNFFLQnV6d2M2YWRhT0ZJMFJqMHZTZHNMUi1uQXNDbjVFX0JISlp5WHF2NnJDUXB6Y0VBWHZQaVM5YnVwSnlWY1Bia3lJRkhV?oc=5,2026-09-05 09:00,半導體 台股,positive,0.6,low,,投資人看好半導體ETF，定期定額人數翻倍增
Google News,ETF新兵9月拼場！00415A鎖定台股　00412A瞄準亞洲半導體 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1hRU54X0JlSkJtRlJPc0pSYmpadHkwSms0cG4wZkZISVVHUTBERWZ3b0N6SVhMeG1rRTZvQy0yem81UDNoeWRUcF9IVWV2dngwZUHSAVBBVV95cUxPYVl3eGprQkNjN210cVM4NXFVekNSb0NzT0w3Z18yMk5wbmFUcFdwbEpBTVBKaHI1d2E5WE5jR3FaeWxQNlhyZGpuSVZoR3lIZg?oc=5,2026-09-07 01:55,半導體 台股,neutral,0.0,low,,新半導體ETF產品9月上市
Google News,台股陷區間震盪！半導體展題材未助攻 法人喊逢低布局 - tw.news.yahoo.com,https://news.google.com/rss/articles/CBMi6gJBVV95cUxQdkY4R2h2eDZ5WVRDT1l4VVdMMHJNTVpza1JyNnVlOGZkWi1Va0NKZkFIOUttZ0VZNW1xWk80cHFuNzRvTURITDZLN3BKTGVDM3NmVGdvbENIQVBZeGdMejQ0aUNybGVLbDFGQWJLWF9ONGFMWFJsZDdDblY2aWJ6Nk9lZ09jX2M4OGl4SVFRaXZ6ZUlJaWhjZVJXdTVNSnh2bXluTi1tZzZEeEt5b0JhU3M2X1AtdUQxcVlmM1ZCbmk0cXYwU3V4TG5FdE5MSmhDcFduVXczUHk3R2ItWU9NVENBdUVUa2xac2hZdjFnVGpkRU9yQlJ6ZUJrdDlDMUN3aG0tWTh1bVUyaDhIMDhrVFB4VnZPM1RZaUNfWGh1aExWaVFnT1hqUW1Kd0NlS3JNWjFMNnNyRTRzckd2TnZCVF9MOEFJN1JyUUoxSDViN09QQnU4eUlxcHIyR0J2RExmeUpGUkZHWWdtUQ?oc=5,2026-09-06 21:10,半導體 台股,neutral,0.0,high,,半導體展題材未助攻但法人看好逢低布局
Google News,台股站回四萬七，半導體與綠能能否續強？-基本面選股技法 - 邱柏 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxOZ1pEeWJFdF9zd2VNU0VMcDFBZHdFM1NkdU8wZmJIaDB2NDBPVlEySWtzdHdDTlJiTW5WUnhwaWx0NG1iX2NYOW5vMlJDT2hHNzhZQ2RuTGNZNTRGUF9oY3UyTDduQVBvamhibzNic2lVNkQ3Z2VvbkVfY2xhVVJZQlp3?oc=5,2026-09-07 10:11,半導體 台股,neutral,0.1,high,,台股技術面回升但半導體綠能續強方向不確定
Google News,美伊再開戰拖累台股！半導體展點火設備股 蔚華科、精測、均華飆漲停 - 經濟日報,https://news.google.com/rss/articles/CBMiWkFVX3lxTE5ESHZNRm96RktfWVV4MmZBNk9xV1Rfd09nMlFNenB5OXNXY3VaNGNiMkhNOEFDSkJlWEdtYWdrUEtSZzlwODBRU0lGR1FEeGV6M3FzeU9hRU9yUdIBX0FVX3lxTE5vaFdERFpPYVlYc1Bwak9kQWJCLUZCcEpxRzk1eUhoUGJSMVVtdE9pREQ4WnFDVlBFdC1KeThVVEFDaWV3YXVzT21RNDlhX2J1TXc4YXRIN3N3TTZ0MVZz?oc=5,2026-09-06 09:00,半導體 台股,positive,0.6,high,"2496,6510,3293",地緣政治風險抑制但半導體設備股強勢漲停
Google News,台積電8月營收揭曉AI半導體鏈「體溫計」台灣AI供應鏈三大廠這周密集法說蘋果9月10日秋季發表會中油宣布油價繼續凍｜投資早知道 - Yahoo股市,https://news.google.com/rss/articles/CBMiuAZBVV95cUxQU1c0aVBIb05jMGpfVkVvdjY0RGtfMnNISzU4ZTFLWUtMeWxKbFVaWnBlbHlTem5mbWpnRm5LNThzMENmZVhwcWoybnpWbHRLWjk4OXNrSkE3STk4YjNCOXJieTJEUHJBQURuaGlRTnlWWjQxVkhUYVAxRTFIa0pJVU1NTmhuY01CaW85Q2pRRm5DYWRxeExXb1JqMlZHYmtoRzlZNGp2OU1BS3VzTlNWSGNVZUY3d3NFTmRMMEFyejhqQlA0QmU2cU5kOG1KcGxKNklwTm1ZTkFCN0d5OTdTLXVGNURGZFJNVEh1MnR2QW9POXFqa0NjbFVNbzFseUlOOWVmby1Qekc3dGk1b0FqNGJxdXZKV0ZiT0JudTFGWVp1WUpWTDZLdVBRcDE2TVpxRlR3d1ZxczYtY0pVOGh3UWsxRERhVnRGUjlrT21EY3BhX3FVWVhZR3FqNV80cDdxUDV1NU9yczFORHhWVlNRWTFTQU9WYWV6UkMzQU9TbHdoQWVjZDFJbFZLamdGVHZQZVpOc2dYQ1ZWY1p4UFk4ek9HSVUwSmpzX3FpNTR5VlV0ck1aWGdNZmF1REhtd3pNOWJWSmVCSm1pVjNxN3h5WFpPQThKcGlLanFSaHZjMWt3WTFQRjMydUFZalRmU0UxcmdlbzhLdzdQY2NIZWFUVzZrVG5EY2s3Tkd0U0VtVGkxd1JNQlhOQXN2Yl9JRW9KclA2TUdicHZmWXdfbFEwcGljempfZE9RdWktTU0zdGM1VEptRkVPLVpvMk5UQkQ2UmtUeG1kRWdOU1p4Vm5Gelo2SGFLY1YyVFotaVdZRlBiSFNXSEprX21ZcHY3VDZRY1M2MS12eTYxR0ZYUU5UOEtrMFB2V3N0UDEzR3FkRmlCdV8xa0c1cUtxUFI1RS1iS2dhYjFRbmNya0NYam5ibWF2Nkp1ZVA3Z0tZUWxFQno0VlB3STZGZ0FHNXJob05memZXdnZSOVc4ZjJVUUJFYXFaZ094cnp1bDBrQ3VHWHYyWFNfRG15U3Rnb2E4ZDFrQzBXdEtXdFVsOXNDQVdDVWVhTC1keVgyM25ncXl0UEYyNmJiWldQXw?oc=5,2026-09-06 04:48,半導體 台股,positive,0.5,high,2330,台積電營收、AI供應鏈法說、蘋果新品發表形成多重利好
Google News,"殺入半導體供應鏈！「9家」工具機台廠帶隊 狂吞1,659億大餅 - 三立新聞",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9ZalZQanQxS01oSzF4QlR6OVBDY19yZ2hlNkJGOGxBSXlyZnBYcFVwbXdWb25aNHRqazJ6eUQ4X1Z4WnNCcFFhZHl6bw?oc=5,2026-09-06 22:50,半導體 台股,positive,0.7,high,,工具機台廠進入半導體供應鏈狂吞1659億大餅
Google News,輝達概念股動起來！00407A彈性布局AI硬體鏈 汰弱留強強勢吸金 - tw.news.yahoo.com,https://news.google.com/rss/articles/CBMi9AJBVV95cUxONlZ6WEczOUp6XzNhU2lNMnljV0hBWVBFVHhxTTVIUXpJdDhfeXB0WmFZMjVRSUJZRjlGaEl2TWxLd0lhTDZXQXEtUS0zTEJULW1vbVUtdk55YS1OVGRpaWluRFd2OVhJbFY3V3JjRDBMTEYwT3c1Q2FDVFUyek1tckNCRkZ0blVmdEtIRFFHWDVLY29SZWtCTmpma1l6WHF1ajFFR1ZQS2VsRFNxX1cwck1TQVBzZ3NDMDl4VlU1TFJZSWs2V1liMFF3a2lpbU5IeXhsWFNCc3RTU3Z5aWswalZrWjkyeE43UWVNR2FzamVBLXE5NmdxT1dlTFI5SDI5NUl6TUtRWlNKQUZPUG0wLUtCYnlMNjBRd3N3R09NWHdqeEt0elRmRUswSEVNbFpYNTRPVzRicEY1T1B1NFV1Yk1QVFlNVENOLXJZVFZMeWhuZXNvekxrYVdvLVU0VmxGNUpLWklNZzdRa0VvbDVsdTF3TWs?oc=5,2026-09-07 08:29,伺服器 AI硬體 台股,positive,0.8,high,,AI硬體鏈概念股強勢上漲輝達相關基金吸金
