source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,台股月線失而復得 量縮震盪現轉機？ 半導體展前夕「高勝率名單」準備接棒！ - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBDRlZmQXJ4ZTZpOE9IdUo4WFV2Tmw1ZnozZ0IwS2hwZk51S0ZhY1oyeDdhbzFqdHF2ZWJXZmY0TlZNRVBtUzZwM3RBblZJNjg?oc=5,2026-08-25 07:51,半導體 台股,positive,0.4,high,,台股月線收復，半導體展前夕布局機會
Google News,台股大漲收復季線，半導體在地供應鏈再升級-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxQczk3YkRab0tNSDFrbUM0YTh2dEtXYV9tNUpnMUtMaVFWMTFJRnVoVnF1TU83MjBWVU5tSG9ybVBFUk43R014LWE2ZC1DRVdRU0luYlFKUkx1LWpFOE9jZXkxendKOXNqdnZhSTd5UUVsTGk3RldoWnRvVFdLTk5HbGZB?oc=5,2026-08-25 06:45,半導體 台股,positive,0.5,high,,台股收復季線，半導體供應鏈升級帶動
Google News,美半導體股挫跌法人：台股待補量關注華許演說| 證券 - cna.com.tw,https://news.google.com/rss/articles/CBMiXkFVX3lxTE1vczhpRkFSTDZ6NU1JUnhVWkpWc3Z0eGQ5Wmg2TWMtazA3Mk5LSGk5SmQ1OUx6N1Z6TGlhcUt5LWNxeVplalc5R19hOGNFNkNZdnQtTVhMTHlLZDVpQ2c?oc=5,2026-08-25 00:22,半導體 台股,negative,-0.3,medium,,美半導體股挫跌，台股面臨補量壓力
Google News,【即時新聞】台股重挫逾300點失守44500！半導體湧賣壓，這「4檔」淪重災區？ - CMoney,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9pUDB5S0lHeVFWdVNLRnRwS1YxN1RnUHFXOVkwNDhoOVJfcEQ1cTFVQnJNTnFyd2ZXMzFHOFV5RmZNUV9LYnE2RmllUUVGbXlhRTYxZnVwelU5TXBnbjFnY3JaVXgyMTA?oc=5,2026-08-25 03:47,半導體 台股,negative,-0.7,high,,台股重挫失守44500，半導體權值股承壓
Google News,半導體權值股倒一片 竑騰逆勢鎖死漲停 - UDN,https://news.google.com/rss/articles/CBMiUEFVX3lxTE1SU3JaODZsQ3FreTBOcWo0T3FsZUtFNmdKT1BNbGgtU2oxQVhTSFo3bGdGNFlKcVlsY0QwZk1nUmF5cE9fMnMxSE5HQ0paRFJ50gFWQVVfeXFMT09PZlF5WHZibk51LWwwVS1nTzhhWmExMmVKVENWdERDNEg2cUhpcDJacWxsUTRSYlBocFRQTmtPWG1qQVZEQnpiR2I4aktLWGRaWHQ0Y0E?oc=5,2026-08-25 03:00,半導體 台股,negative,-0.4,high,4570,半導體權值股倒一片，竑騰逆勢漲停
Google News,國喬攜手日商跨足半導體特氣！入股宏廣超車 晶呈、台特化迎新變局 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTFAwd3BQTjh5WnJHbFpEc2lWbFVjTmhRandZX0RXUlYzQ29ZY2ZMWUpwUkc4R1NQSk1WaVdIY2NPQlYxZ1g3M0lMUWdCcGtlUXRNNkxabXFXODhRYUo3SGVVeC1EVFR4eC0ycUlzTkZrQQ?oc=5,2026-08-25 07:43,半導體 台股,positive,0.5,medium,1710,國喬入股宏廣跨足半導體特氣市場
Google News,台股慘崩44K！「這檔半導體」迎矽晶圓漲價潮逆風亮燈 光寶科配息題材加持也發威 - Yahoo股市,https://news.google.com/rss/articles/CBMi4wNBVV95cUxNdzlnUHUyUU5NVmVBbUdwTjJ2OTVHR3NWNi1URzFoMkhlcGJZaWV2R2tuT1ZzYVlGLVNmdjk2N0JrUU1uWjUyVHAtVVFUR2hROVdwTjFzb3lQQW50NlZSOHc2c3ZxY1lwZGV0RVZFa3A4V1RJb0M2ejJ4M0RBVjJsQmpVcDY5ZkgwV0JLT09yRktlbEpWNXVvLURZdTJhR2tRcm9QSWpnYmk4d1p2bXRITWk2RlVZeURBMVVuTTFJVUhyazZvTWcxaFhYRENZelA5ZDZmNEtyZ1JEdjV3SDRTSmNiYTdZUFhuSmllcUpxU0V5NmNQYTZVRUxWNld6YmRFeTRTSVI1SjNUdkVaTUN2b0lnXzN4S1NQVlRZbGYyMFp4dnpldGZtd2hjbnVUZmZUM2lDdURSb19EZnRIa3pfQnhjTHB4N0dxZWxXQ2JRcjVsd3duZTF5Vk1XbzZYdXBJNTd5VFNTTVBPOEItMjd6RWljNkF1MU1xa0hsREhNWTdjTDdzbjRLM1pVT2luOTZRT2U5R29tZ0QtcFdjVk5mRlY0TkNYSk9SYmVRZFpJTG9VVklNRDVlTjktVEQ4U1RaY2ZpNzZYaHBQV3FUM2ZkbndsWGRLN2Z6YzF4TVRVZ0wzbFU?oc=5,2026-08-24 08:10,半導體 台股,negative,-0.4,high,2430,台股大幅下跌，光寶科因晶圓漲價及配息題材亮眼
Google News,台股早盤跌逾300點 台積電挫20元 - 財經新聞 - PChome Online 新聞 - PChome Online 新聞,https://news.google.com/rss/articles/CBMiiwFBVV95cUxNRmpaUTJwU2FyVUFTb0ZFdkVuR1lrbm1vUVFRcURtTm8xWVY2bklHSmtmdkF6dWMwWnNyV0NkZ2dSeGE0cGxVWC1Kc1NCNG43Z1hfTTFPSDlkaXYxX1hzd3RjNl9FbFhTV2Fmb1pXMHpEWUVFYmZTd1liRk9fa21seE1GemdpQ2RvU0Zj?oc=5,2026-08-25 01:09,半導體 台股,negative,-0.6,high,2330,台股早盤跌逾300點，指標股台積電重挫20元
Google News,精準鎖定！半導體＋電子零組件 他「兄弟倆」卡位AI科技供應鏈 - 三立新聞網SETN.com,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1IdFNyMFl5bnhtUUVPeU43YkdicXNzWC1WZWtzTXpsV05Pa01DUGktUWl1LTl1S1Rad1RHNWFEWDVjT3hCaTEzLUhHUQ?oc=5,2026-08-24 21:44,半導體 台股,positive,0.4,medium,,半導體及電子零組件公司卡位AI供應鏈
Google News,全台首檔亞洲半導體主動式ETF！安聯00412A一次掌握台日韓龍頭 初步前十大有誰？ | 財經 - Newtalk新聞,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9WZDNrVWRaV21UclRzdTd6Q3AtTklsWkFkTTlyR29NLUtXX1U2S2YtYnRLRWszdzlhSkd5T3JCcndKRFV2eWM1S0tTSFhNWFJXUFplcVVpcHFoUlk?oc=5,2026-08-25 08:07,半導體 台股,positive,0.3,medium,00412,首檔亞洲半導體主動式ETF推出
