source,title,url,published,query,sentiment,score,impact,tickers,reason
Google News,2026年9月台美股財經行事曆｜SEMICON 半導體展聚焦矽光子與先進封裝、連假前投信季底作帳提早發動？ FED 利率決策撞上四巫日! - sinotrade.com.tw,https://news.google.com/rss/articles/CBMiwgVBVV95cUxNMnpPdXk4Zkk5NkN1VVREMC1yd3lldmQ5NEllbVdFSmdPTEM3NEJZc1NkMGc3dkNCRjBZTVozVDVUWWhoVll3dGFTZDFfbG1fa3RJOWNrSkM3VFJLQWZLSXdaTk93MFBJWnhjOF9xSmdleVNkRnp6QUhHaTRWMFFNSUtUQVgybXFQZU5XM2c5RGRCZ2R2aG1QdGJQbFRkM3RuTFRlc0M0bW1XUGxIMnR2Y2FSUEk2QWgyQVFaSHhVTjE1OWZDdnJ1bXFmQW9qLVdYTGw0Q1JMVzBZMEl1ZDhCeERxTEtVdWRWR19PNk90VWY1bWFaQnZVLXhrUVo5OURJVzU1TTlYQWt3SkNST0R0ZlVrbmpfTW9iLXBUanhISEFnaHJ1Y2x0N05NQ1pCY003c2hPeUtlWkluR01rcFdqSlBnVEFoTERQZzlNZDcxdmFld0RGWEhuc20wejEtNnM3UnZPZTV6cmpSM3c4LVBGenFJSEVIUjhqT1ZsSjBhX2ZNZUVRY09aUVhmRGJEekVzSThDMkJIRVhsdmY3YVU4cmZ5aXVXNkp4ZWF0OWY1QnQ3WHRIQTVoeHVCQ21WaFB1MGpKVUZiSVZtUmFidE1xamJ0ZzMzaFB5V0JmQ1NNUjBkclFRcFVPcWx0QzBDdy1EMDhKTjFGbEhsMTFhUGFRUGNGZl8zNVltLVl6aG1NV1BCZVNvN1RlMWVKdDlnSi1CanNwbWZLOUJJM2NacVhJZVd1VnlsWGhWYmVSYVZ6ZUZhNkhOQkxkR0dZUlZobjFLZWpmSHRqTlFKRlhPeUtfUVpIejdqaG5TYVh4R0l2QzBaUDF4c2dWdWR0WFd2anZpVGJpQWJVU0I4WFR3NXU4THVXd0VmRkZXS3RyMkRvNWRjcUd2ZnJ2TzBaVHhIb3NaSzRvNXVua082MW1zN25RUFJR?oc=5,2026-08-28 05:08,半導體 台股,neutral,0.1,low,,行事曆揭示市場焦點與時程提醒，SEMICON展與FED決策預期已定價
Google News,〈台股開盤〉兆元成交量回來了 半導體強漲吸人氣 開盤漲逾500點直接站上4.6萬 - news.cnyes.com,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5XTVZTZmtZaGRFcXljSGhSbFZ2cE83cElvUUE0YmJUMDgwdGlJdUZvc2tIWG01SklVQzhWa09zdWN3YWQwSDdRWUNQOURvTG8?oc=5,2026-08-28 01:39,半導體 台股,positive,0.75,high,,成交量回升至兆元，半導體強勢領漲，大盤上漲500點表現強勁
Google News,半導體族群領軍台股飆逾570點！晶圓代工火警影響出爐，世界先進產能無虞-財經焦點情報站 - CMoney投資網誌,https://news.google.com/rss/articles/CBMiggFBVV95cUxOVUIzallYaDV0NmRycnhkVXZUb3BneGhic1N4TTRRMU9COU4yRjdVS3BHMWdISnRlc2ZMZ2tNc3lHVjNvZm55YjRjbGtGRkFfUlpPY3VSaFhJYTFkYzExTi02YkN0MENZTnNHZF93SFBueDV6QmtEaWdmLXhXQkJMbVln?oc=5,2026-08-28 01:33,半導體 台股,positive,0.65,high,2338,半導體族群上漲570點，火警風險解除，世界先進產能無虞消除市場憂慮
Google News,老牌化工股翻身記：長興、中華化如何從傳產變身「半導體材料」新勢力？-理財彥究院-台股 - 商周財富網,https://news.google.com/rss/articles/CBMia0FVX3lxTFBtRjgtTXlXNk9DenJ5dnlXa1VWTFRiekd4T2xyZkloOU5sWnNpbXgyT0F6cVJoMG91TjZhZUFKM0xFdXRRVTBGZWZweHY3Z09DbW9GWTYyRjJyTGs0alVkVElyZlhtNGc4NVUw?oc=5,2026-08-28 03:45,半導體 台股,positive,0.55,medium,"2642,1707",長興、中華化進軍半導體材料供應鏈，傳產轉型題材獲買盤關注
Google News,盤中快訊》聯電飆漲停、聯發科助攻！台股大漲逾400點，半導體、金融股領軍上攻，「這檔金」最強 | 下班經濟學 | 財經 - 風傳媒,https://news.google.com/rss/articles/CBMiTkFVX3lxTE5vRm5qT0hLM2s5YW5VeVRHZGFoTW4yTkMzVkJvVnNmX09JSjRyclY5dWZlZHVmU2l3c0hMbzBVektWMEpWR3p2a0pfblZrUQ?oc=5,2026-08-28 04:04,半導體 台股,positive,0.78,high,"2303,2454",聯電漲停、聯發科表現亮眼，半導體與金融股領漲台股400點
Google News,《日股早盤》半導體揚、日經彈550點；鎧俠摔-新聞內容-基金 - MoneyDJ,https://news.google.com/rss/articles/CBMikAFBVV95cUxPckRLNTJiWW56STNGbVg2RzV1ZUxWZ1JXLWlKWndjYkp2VUxfN0JMbU5XR1NjdzJZekJUUG5DUmZNU2lOMHVkWVNvR3pDOG1fTGtheDFXZ0gwX0dwU2JkcGlkdHlNUlF0akNuampveXVOVksxWFNIUU5oZ1lQZnJ1SGpqS0tDVlE0cVZoaGhHWVY?oc=5,2026-08-28 02:38,半導體 台股,positive,0.35,medium,,日經指數反彈550點，半導體類股上揚惟鎧俠下跌，整體偏正面
Google News,半導體從7月低點狂飆 這檔反彈逾33%直接稱王！ - 三立新聞網SETN.com,https://news.google.com/rss/articles/CBMiS0FVX3lxTE95YVg1a0dCdzlqX2NDRkt2azZTQTdSTDFpNHdLU0MwZ0h6VGtNcmZVN0ZnSVlMOElHTkZZVHNyMm13OGEyRlotZHBOMA?oc=5,2026-08-27 20:22,半導體 台股,positive,0.7,high,,半導體板塊自7月低點反彈逾33%，技術面強勢突破
Google News,台積電德國廠創7000職缺 台德聯手搶半導體人才 - Yahoo股市,https://news.google.com/rss/articles/CBMixgJBVV95cUxPMWNoR1M0dTlFNWpleUhrQllzeDJZa1FvOG5zLXhfOERsNEFGckEwVUhIWkpMMkNaSmZDVGZpeEFOZFNjNkpxTUlwbVkyUTk1N1lPczF5ZEhuc0kxLTM2eUFjWGFCVlU5VG9ra2xCTmEzTWhQVi1TMXBDVEYycmRIeFVUelc4R0xXRnBRd05yMGZDN0gtUDlHTWJ6emZNaDBXc2xMY053N1M4UU5hTi02T2ZqaG0wSWUxZWhtNTh2MUxNX2lVc2dpMW1UMlBYcjNiem00bGVId1RWUnZxMkF1WWhYMkdwdnlfSGFMT1BPVGNvWHJZcUdaaWllbTFGUGtqWUJwYTFkdGV5RGxudUI2M1BtXy1ZNkNwT2FndnlGNFg1REl0aWlXM0JfTXlFUWN5OFJoSTRUbTJ6ZXBKS2NwN0lzV05WUQ?oc=5,2026-08-26 09:44,半導體 台股,positive,0.65,high,2330,台積電德國廠創7000職缺，台德聯手搶人才彰顯戰略地位提升
Google News,功率半導體回神 台半、強茂奔漲停 - 理財周刊,https://news.google.com/rss/articles/CBMib0FVX3lxTE5Ua3hnR0FRSmdGeVFZbUZtd2ttYjBiTFhVWTFLN09mcmNUdURXb3VMcnNmUmxsSFV6bVVucjkxVmFkZTRhNHhIVlRwX05qZVhkLS0wRzlZSlFHa0Vad0VPUlloSlJEY2NoQnVLcjJ3UQ?oc=5,2026-08-26 03:55,半導體 台股,positive,0.82,high,"2449,2481",功率半導體回神，台半、強茂雙雙漲停，產品需求回溫
Google News,台股49千金「守門員」揭密！4大會計師包辦47家　勤業眾信大贏家 - ETtoday財經雲,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1vNEhPNEhWNlkwUGZTNWN2OVZHd3VscUJoZnhKQkFLa0Z2T3kwSTVBNndtWXNoeTVEazlJWXlXNXNpSUhsd1oxQ2xVX3J2RmJ3a3fSAVBBVV95cUxPaUY0UHFnOFNkYW1zUUp2ZHREMTR4d19YQ3pOeXFSYWt3RmFFUW1tOG5ydFlaQ2U2UW1tTlhsRWlHa2VxUE5GWXE4RWszaFRocA?oc=5,2026-08-27 22:00,半導體 台股,neutral,0.0,low,,會計師事務所信息公布，屬例行披露無對市場的直接影響
